113,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-11-17 00:03:00,1
2019-11-17 00:06:00,1
2019-11-17 00:09:00,1
2019-11-17 00:15:00,1
2019-11-17 00:19:00,1
2019-11-17 00:25:00,1
2019-11-17 00:28:00,1
2019-11-17 00:40:00,1
2019-11-17 00:44:00,1
2019-11-17 00:47:00,1
2019-11-17 00:50:00,1
2019-11-17 00:52:00,1
2019-11-17 00:55:00,1
2019-11-17 01:02:00,1
2019-11-17 01:04:00,1
2019-11-17 01:16:00,1
2019-11-17 01:20:00,1
2019-11-17 01:21:00,1
2019-11-17 01:29:00,1
2019-11-17 01:33:00,1
2019-11-17 01:43:00,1
2019-11-17 01:57:00,1
2019-11-17 02:13:00,1
2019-11-17 02:26:00,1
2019-11-17 02:36:00,1
2019-11-17 02:38:00,1
2019-11-17 02:46:00,1
2019-11-17 02:48:00,1
2019-11-17 02:51:00,1
2019-11-17 02:57:00,1
2019-11-17 02:58:00,1
2019-11-17 03:01:00,1
2019-11-17 03:06:00,1
2019-11-17 03:08:00,1
2019-11-17 03:13:00,1
2019-11-17 03:16:00,1
2019-11-17 03:17:00,1
2019-11-17 03:27:00,1
2019-11-17 03:28:00,1
2019-11-17 03:34:00,1
2019-11-17 03:38:00,1
2019-11-17 03:43:00,1
2019-11-17 03:48:00,1
2019-11-17 03:55:00,1
2019-11-17 04:04:00,1
2019-11-17 04:07:00,1
2019-11-17 04:13:00,1
2019-11-17 04:22:00,1
2019-11-17 04:36:00,1
2019-11-17 04:41:00,1
2019-11-17 04:48:00,1
2019-11-17 05:01:00,1
2019-11-17 05:12:00,1
2019-11-17 05:21:00,1
2019-11-17 05:24:00,1
2019-11-17 05:44:00,1
2019-11-17 05:45:00,1
2019-11-17 05:51:00,1
2019-11-17 05:52:00,1
2019-11-17 05:54:00,1
2019-11-17 06:00:00,1
2019-11-17 06:05:00,1
2019-11-17 06:06:00,1
2019-11-17 06:09:00,1
2019-11-17 06:11:00,1
2019-11-17 06:13:00,1
2019-11-17 06:14:00,1
2019-11-17 06:18:00,1
2019-11-17 06:19:00,1
2019-11-17 06:37:00,1
2019-11-17 06:41:00,1
2019-11-17 06:45:00,1
2019-11-17 06:49:00,1
2019-11-17 06:50:00,1
2019-11-17 06:53:00,1
2019-11-17 07:01:00,1
2019-11-17 07:03:00,1
2019-11-17 07:05:00,1
2019-11-17 07:17:00,1
2019-11-17 07:26:00,1
2019-11-17 07:29:00,1
2019-11-17 07:36:00,1
2019-11-17 07:37:00,1
2019-11-17 07:41:00,1
2019-11-17 07:42:00,1
2019-11-17 07:47:00,1
2019-11-17 07:52:00,1
2019-11-17 08:03:00,1
2019-11-17 08:07:00,1
2019-11-17 08:19:00,1
2019-11-17 08:42:00,1
2019-11-17 08:44:00,1
2019-11-17 08:48:00,1
2019-11-17 08:50:00,1
2019-11-17 09:11:00,1
2019-11-17 09:18:00,1
2019-11-17 09:20:00,1
2019-11-17 09:28:00,1
2019-11-17 09:40:00,1
2019-11-17 09:42:00,1
2019-11-17 09:51:00,1
2019-11-17 09:59:00,1
2019-11-17 10:00:00,1
2019-11-17 10:05:00,1
2019-11-17 10:11:00,1
2019-11-17 10:13:00,1
2019-11-17 10:17:00,1
2019-11-17 10:47:00,1
2019-11-17 10:48:00,1
2019-11-17 10:51:00,1
2019-11-17 10:55:00,1
2019-11-17 11:02:00,1
2019-11-17 11:03:00,1
