180,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-12-20 00:46:00,2
2019-12-20 00:47:00,3
2019-12-20 00:48:00,2
2019-12-20 00:49:00,1
2019-12-20 00:52:00,4
2019-12-20 00:56:00,4
2019-12-20 00:58:00,1
2019-12-20 00:59:00,3
2019-12-20 01:02:00,6
2019-12-20 01:04:00,2
2019-12-20 01:05:00,4
2019-12-20 01:10:00,2
2019-12-20 01:11:00,4
2019-12-20 01:12:00,4
2019-12-20 01:13:00,2
2019-12-20 01:17:00,4
2019-12-20 01:22:00,4
2019-12-20 01:24:00,4
2019-12-20 01:25:00,4
2019-12-20 02:04:00,2
2019-12-20 02:06:00,2
2019-12-20 02:07:00,5
2019-12-20 02:08:00,1
2019-12-20 02:09:00,4
2019-12-20 02:10:00,4
2019-12-20 02:11:00,4
2019-12-20 02:12:00,4
2019-12-20 02:13:00,4
2019-12-20 02:14:00,4
2019-12-20 02:15:00,2
2019-12-20 02:16:00,4
2019-12-20 02:17:00,8
2019-12-20 02:18:00,4
2019-12-20 02:19:00,4
2019-12-20 02:20:00,4
2019-12-20 02:21:00,2
2019-12-20 02:22:00,4
2019-12-20 02:23:00,8
2019-12-20 02:27:00,4
2019-12-20 02:28:00,4
2019-12-20 02:29:00,4
2019-12-20 02:30:00,4
2019-12-20 02:31:00,6
2019-12-20 02:32:00,4
2019-12-20 02:33:00,4
2019-12-20 02:34:00,4
2019-12-20 02:36:00,4
2019-12-20 18:12:00,4
2019-12-20 18:13:00,4
