23,select * from galSpecLine where specObjId=#
2019-12-20 01:36:00,1
2019-12-20 08:37:00,1
2019-12-20 09:20:00,1
2019-12-20 09:32:00,2
2019-12-20 09:50:00,1
2019-12-20 10:33:00,1
2019-12-20 12:04:00,1
2019-12-20 12:31:00,1
2019-12-20 12:59:00,1
2019-12-20 13:26:00,1
2019-12-20 14:00:00,1
2019-12-20 14:24:00,1
2019-12-20 16:10:00,1
2019-12-20 16:28:00,1
2019-12-20 18:07:00,1
2019-12-20 18:43:00,1
2019-12-20 19:30:00,1
2019-12-20 19:35:00,1
2019-12-20 19:58:00,1
2019-12-20 20:29:00,1
2019-12-20 21:08:00,1
2019-12-20 21:50:00,1
