933,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-12-20 00:32:00,42
2019-12-20 02:07:00,76
2019-12-20 03:06:00,42
2019-12-20 05:44:00,42
2019-12-20 08:56:00,68
2019-12-20 09:23:00,110
2019-12-20 09:24:00,18
2019-12-20 09:46:00,74
2019-12-20 12:19:00,18
2019-12-20 12:35:00,38
2019-12-20 13:56:00,72
2019-12-20 14:33:00,1
2019-12-20 17:16:00,126
2019-12-20 18:56:00,42
2019-12-20 21:40:00,122
2019-12-20 22:46:00,28
2019-12-20 22:47:00,14
