1,"SELECT    m.ra AS ra1, m.dec AS dec1,    n.objid, n.distance,    o.ra AS ra2, o.dec AS dec2, o.SpecObjID AS SpecObjID into mydb.MyTable_# from MyDB.MyTable AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-12-20 04:44:00,1
