1,"SELECT p.objid,p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,p.Err_u,p.Err_g,p.Err_r,p.Err_i,p.Err_z,p.run, p.rerun, p.camcol, p.field  FROM PhotoObj p, dbo.fGetNearbyObjEq(#,#,#) n WHERE n.objID = p.objID"
2019-12-20 14:15:00,1
