107,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-12-20 00:01:00,1
2019-12-20 00:03:00,1
2019-12-20 00:06:00,1
2019-12-20 00:21:00,1
2019-12-20 00:51:00,1
2019-12-20 00:57:00,1
2019-12-20 01:02:00,1
2019-12-20 01:19:00,1
2019-12-20 01:51:00,1
2019-12-20 01:55:00,1
2019-12-20 02:18:00,1
2019-12-20 02:22:00,1
2019-12-20 02:45:00,1
2019-12-20 02:49:00,1
2019-12-20 03:01:00,1
2019-12-20 03:07:00,1
2019-12-20 03:23:00,1
2019-12-20 03:34:00,1
2019-12-20 03:45:00,1
2019-12-20 03:49:00,1
2019-12-20 04:01:00,1
2019-12-20 04:11:00,1
2019-12-20 04:18:00,1
2019-12-20 04:28:00,1
2019-12-20 04:31:00,1
2019-12-20 04:49:00,1
2019-12-20 04:57:00,1
2019-12-20 04:59:00,1
2019-12-20 05:13:00,1
2019-12-20 05:22:00,1
2019-12-20 05:28:00,1
2019-12-20 05:49:00,1
2019-12-20 06:34:00,1
2019-12-20 06:47:00,1
2019-12-20 07:08:00,1
2019-12-20 07:10:00,1
2019-12-20 07:14:00,1
2019-12-20 07:22:00,1
2019-12-20 07:28:00,1
2019-12-20 07:33:00,1
2019-12-20 07:35:00,1
2019-12-20 07:38:00,1
2019-12-20 07:41:00,1
2019-12-20 07:43:00,1
2019-12-20 07:58:00,1
2019-12-20 08:02:00,1
2019-12-20 08:50:00,1
2019-12-20 09:30:00,1
2019-12-20 09:45:00,1
2019-12-20 09:54:00,1
2019-12-20 09:57:00,1
2019-12-20 09:59:00,1
2019-12-20 10:02:00,1
2019-12-20 10:05:00,1
2019-12-20 10:07:00,1
2019-12-20 10:08:00,1
2019-12-20 10:23:00,1
2019-12-20 10:25:00,1
2019-12-20 10:30:00,1
2019-12-20 10:32:00,1
2019-12-20 10:38:00,1
2019-12-20 10:51:00,1
2019-12-20 11:28:00,1
2019-12-20 11:30:00,1
2019-12-20 11:32:00,1
2019-12-20 11:45:00,1
2019-12-20 14:16:00,1
2019-12-20 14:18:00,1
2019-12-20 14:26:00,1
2019-12-20 14:34:00,1
2019-12-20 14:43:00,1
2019-12-20 14:49:00,1
2019-12-20 14:55:00,1
2019-12-20 14:58:00,1
2019-12-20 14:59:00,1
2019-12-20 15:09:00,1
2019-12-20 15:20:00,1
2019-12-20 15:44:00,1
2019-12-20 16:02:00,1
2019-12-20 16:15:00,1
2019-12-20 16:28:00,1
2019-12-20 16:41:00,1
2019-12-20 16:47:00,1
2019-12-20 16:59:00,1
2019-12-20 17:20:00,1
2019-12-20 17:22:00,1
2019-12-20 17:33:00,1
2019-12-20 17:35:00,1
2019-12-20 17:39:00,1
2019-12-20 18:40:00,1
2019-12-20 19:12:00,1
2019-12-20 19:32:00,1
2019-12-20 19:34:00,1
2019-12-20 19:37:00,1
2019-12-20 20:08:00,1
2019-12-20 20:17:00,1
2019-12-20 20:33:00,1
2019-12-20 20:34:00,1
2019-12-20 20:43:00,1
2019-12-20 20:46:00,1
2019-12-20 21:00:00,1
2019-12-20 21:02:00,1
2019-12-20 21:03:00,1
2019-12-20 22:52:00,1
2019-12-20 23:18:00,1
2019-12-20 23:20:00,1
2019-12-20 23:39:00,1
