4332,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-12-20 00:19:00,3
2019-12-20 00:23:00,3
2019-12-20 00:29:00,3
2019-12-20 00:32:00,3
2019-12-20 00:35:00,102
2019-12-20 00:36:00,175
2019-12-20 00:37:00,119
2019-12-20 00:38:00,130
2019-12-20 00:39:00,205
2019-12-20 00:40:00,55
2019-12-20 00:45:00,3
2019-12-20 00:47:00,7
2019-12-20 00:52:00,16
2019-12-20 00:55:00,3
2019-12-20 01:12:00,16
2019-12-20 01:39:00,9
2019-12-20 01:45:00,3
2019-12-20 01:50:00,3
2019-12-20 02:06:00,9
2019-12-20 02:15:00,3
2019-12-20 03:09:00,3
2019-12-20 03:13:00,11
2019-12-20 03:14:00,8
2019-12-20 03:16:00,8
2019-12-20 03:20:00,3
2019-12-20 03:26:00,3
2019-12-20 03:29:00,3
2019-12-20 03:46:00,3
2019-12-20 04:01:00,3
2019-12-20 04:17:00,3
2019-12-20 04:26:00,3
2019-12-20 04:34:00,3
2019-12-20 04:43:00,3
2019-12-20 04:54:00,6
2019-12-20 04:55:00,8
2019-12-20 05:02:00,11
2019-12-20 05:04:00,3
2019-12-20 05:10:00,3
2019-12-20 05:16:00,8
2019-12-20 05:21:00,5
2019-12-20 05:27:00,9
2019-12-20 05:38:00,3
2019-12-20 05:39:00,3
2019-12-20 05:47:00,3
2019-12-20 05:52:00,3
2019-12-20 06:23:00,3
2019-12-20 06:46:00,8
2019-12-20 06:50:00,6
2019-12-20 07:18:00,6
2019-12-20 07:57:00,3
2019-12-20 08:00:00,11
2019-12-20 08:01:00,36
2019-12-20 08:02:00,7
2019-12-20 08:04:00,3
2019-12-20 08:06:00,3
2019-12-20 08:12:00,7
2019-12-20 08:28:00,9
2019-12-20 08:43:00,3
2019-12-20 08:47:00,4
2019-12-20 08:56:00,7
2019-12-20 08:58:00,64
2019-12-20 08:59:00,84
2019-12-20 09:01:00,9
2019-12-20 09:03:00,3
2019-12-20 09:04:00,22
2019-12-20 09:07:00,24
2019-12-20 09:09:00,11
2019-12-20 09:10:00,107
2019-12-20 09:12:00,41
2019-12-20 09:13:00,25
2019-12-20 09:15:00,283
2019-12-20 09:16:00,597
2019-12-20 09:23:00,6
2019-12-20 09:26:00,3
2019-12-20 09:32:00,17
2019-12-20 09:33:00,33
2019-12-20 09:34:00,80
2019-12-20 09:36:00,9
2019-12-20 09:41:00,3
2019-12-20 10:05:00,8
2019-12-20 10:16:00,3
2019-12-20 10:26:00,3
2019-12-20 10:31:00,6
2019-12-20 10:34:00,12
2019-12-20 10:38:00,9
2019-12-20 10:49:00,3
2019-12-20 10:50:00,8
2019-12-20 10:54:00,3
2019-12-20 10:55:00,5
2019-12-20 10:56:00,3
2019-12-20 10:57:00,3
2019-12-20 10:58:00,8
2019-12-20 11:16:00,3
2019-12-20 11:21:00,3
2019-12-20 11:26:00,9
2019-12-20 11:30:00,3
2019-12-20 11:52:00,3
2019-12-20 12:00:00,5
2019-12-20 12:01:00,10
2019-12-20 12:10:00,5
2019-12-20 12:34:00,8
2019-12-20 12:39:00,3
2019-12-20 12:44:00,3
2019-12-20 13:13:00,6
2019-12-20 13:25:00,3
2019-12-20 13:32:00,3
2019-12-20 13:40:00,3
2019-12-20 13:56:00,3
2019-12-20 14:50:00,3
2019-12-20 14:53:00,3
2019-12-20 14:55:00,3
2019-12-20 14:59:00,3
2019-12-20 15:02:00,3
2019-12-20 15:04:00,3
2019-12-20 15:11:00,3
2019-12-20 15:19:00,3
2019-12-20 15:40:00,3
2019-12-20 15:41:00,3
2019-12-20 15:42:00,7
2019-12-20 15:53:00,3
2019-12-20 15:54:00,7
2019-12-20 15:55:00,3
2019-12-20 16:02:00,7
2019-12-20 16:06:00,3
2019-12-20 16:08:00,3
2019-12-20 16:10:00,3
2019-12-20 16:15:00,3
2019-12-20 16:23:00,17
2019-12-20 16:31:00,9
2019-12-20 16:32:00,9
