50,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-12-20 03:09:00,1
2019-12-20 03:10:00,1
2019-12-20 06:23:00,1
2019-12-20 06:49:00,2
2019-12-20 06:50:00,3
2019-12-20 07:05:00,3
2019-12-20 07:37:00,3
2019-12-20 07:38:00,1
2019-12-20 07:57:00,2
2019-12-20 07:58:00,1
2019-12-20 08:12:00,1
2019-12-20 10:49:00,1
2019-12-20 10:50:00,2
2019-12-20 10:55:00,2
2019-12-20 10:58:00,3
2019-12-20 11:38:00,3
2019-12-20 11:40:00,2
2019-12-20 13:40:00,3
2019-12-20 15:42:00,2
2019-12-20 15:43:00,3
2019-12-20 15:53:00,3
2019-12-20 15:54:00,2
2019-12-20 16:31:00,1
2019-12-20 16:32:00,2
2019-12-20 22:32:00,2
