171,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-03-01 09:27:00,6
2019-03-01 09:28:00,4
2019-03-01 09:30:00,4
2019-03-01 10:14:00,4
2019-03-01 10:15:00,4
2019-03-01 10:16:00,4
2019-03-01 11:04:00,4
2019-03-01 11:05:00,4
2019-03-01 11:06:00,4
2019-03-01 11:07:00,8
2019-03-01 11:08:00,4
2019-03-01 11:09:00,8
2019-03-01 11:10:00,8
2019-03-01 11:11:00,6
2019-03-01 11:12:00,4
2019-03-01 11:13:00,6
2019-03-01 11:15:00,6
2019-03-01 11:16:00,4
2019-03-01 11:17:00,8
2019-03-01 11:18:00,8
2019-03-01 11:19:00,8
2019-03-01 11:20:00,8
2019-03-01 11:21:00,10
2019-03-01 11:22:00,10
2019-03-01 11:23:00,8
2019-03-01 11:24:00,8
2019-03-01 11:25:00,10
2019-03-01 16:36:00,1
