2,"SELECT TOP # s.SpecobjID, s.z, s.plate, s.mjd, s.fiberID FROM SpecObj as s JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID"
2019-03-01 13:29:00,1
2019-03-01 13:30:00,1
