1,"SELECT DISTINCT s.ra, s.dec, s.specobjid, s.z, s.zerr, s.zwarning, s.sciencePrimary, s.class, s.subclass FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-03-01 16:08:00,1
