818,select * from fDocFunctionParams(&&&)
2019-03-01 00:26:00,1
2019-03-01 00:50:00,30
2019-03-01 00:52:00,1
2019-03-01 00:53:00,86
2019-03-01 00:54:00,108
2019-03-01 00:55:00,30
2019-03-01 01:21:00,1
2019-03-01 02:26:00,1
2019-03-01 02:37:00,1
2019-03-01 02:45:00,1
2019-03-01 02:57:00,1
2019-03-01 03:06:00,1
2019-03-01 03:36:00,1
2019-03-01 03:40:00,1
2019-03-01 04:22:00,1
2019-03-01 04:27:00,2
2019-03-01 05:16:00,1
2019-03-01 05:43:00,1
2019-03-01 05:46:00,1
2019-03-01 05:53:00,1
2019-03-01 07:28:00,1
2019-03-01 07:29:00,1
2019-03-01 07:30:00,1
2019-03-01 07:31:00,1
2019-03-01 07:32:00,1
2019-03-01 07:33:00,2
2019-03-01 07:34:00,1
2019-03-01 07:35:00,1
2019-03-01 07:36:00,1
2019-03-01 07:37:00,1
2019-03-01 07:38:00,1
2019-03-01 07:39:00,2
2019-03-01 07:40:00,1
2019-03-01 07:41:00,1
2019-03-01 07:42:00,1
2019-03-01 07:43:00,2
2019-03-01 07:44:00,1
2019-03-01 07:45:00,1
2019-03-01 07:46:00,1
2019-03-01 07:47:00,1
2019-03-01 07:48:00,1
2019-03-01 07:49:00,1
2019-03-01 07:50:00,1
2019-03-01 07:51:00,1
2019-03-01 07:52:00,1
2019-03-01 07:53:00,1
2019-03-01 07:54:00,2
2019-03-01 07:55:00,1
2019-03-01 07:56:00,1
2019-03-01 07:57:00,1
2019-03-01 07:58:00,1
2019-03-01 07:59:00,1
2019-03-01 08:00:00,2
2019-03-01 08:01:00,1
2019-03-01 08:02:00,1
2019-03-01 08:03:00,1
2019-03-01 08:04:00,1
2019-03-01 08:05:00,1
2019-03-01 08:06:00,1
2019-03-01 08:07:00,1
2019-03-01 08:08:00,1
2019-03-01 08:09:00,1
2019-03-01 08:10:00,1
2019-03-01 08:11:00,1
2019-03-01 08:12:00,1
2019-03-01 08:13:00,1
2019-03-01 08:14:00,1
2019-03-01 08:15:00,1
2019-03-01 08:16:00,2
2019-03-01 08:17:00,1
2019-03-01 08:18:00,1
2019-03-01 08:19:00,1
2019-03-01 08:20:00,1
2019-03-01 08:21:00,2
2019-03-01 08:22:00,1
2019-03-01 08:23:00,1
2019-03-01 08:24:00,1
2019-03-01 08:25:00,1
2019-03-01 08:26:00,2
2019-03-01 08:27:00,1
2019-03-01 08:28:00,2
2019-03-01 08:29:00,1
2019-03-01 08:30:00,2
2019-03-01 08:31:00,1
2019-03-01 08:32:00,2
2019-03-01 08:33:00,1
2019-03-01 08:34:00,2
2019-03-01 08:35:00,1
2019-03-01 08:36:00,1
2019-03-01 08:37:00,1
2019-03-01 08:38:00,1
2019-03-01 08:39:00,2
2019-03-01 08:40:00,1
2019-03-01 08:41:00,2
2019-03-01 08:42:00,1
2019-03-01 08:43:00,1
2019-03-01 08:44:00,2
2019-03-01 08:45:00,1
2019-03-01 08:46:00,2
2019-03-01 08:47:00,1
2019-03-01 08:48:00,2
2019-03-01 08:49:00,1
2019-03-01 08:50:00,1
2019-03-01 08:51:00,2
2019-03-01 08:52:00,1
2019-03-01 08:53:00,1
2019-03-01 08:54:00,1
2019-03-01 08:55:00,3
2019-03-01 08:56:00,1
2019-03-01 08:57:00,1
2019-03-01 08:58:00,2
2019-03-01 08:59:00,1
2019-03-01 09:00:00,2
2019-03-01 09:01:00,1
2019-03-01 09:02:00,1
2019-03-01 09:03:00,2
