21,select * from sppLines where specObjId=#
2019-03-01 00:51:00,1
2019-03-01 00:54:00,1
2019-03-01 02:36:00,1
2019-03-01 03:06:00,1
2019-03-01 03:48:00,1
2019-03-01 04:30:00,1
2019-03-01 10:25:00,1
2019-03-01 10:27:00,1
2019-03-01 11:07:00,1
2019-03-01 11:52:00,1
2019-03-01 12:07:00,1
2019-03-01 12:57:00,1
2019-03-01 13:27:00,1
2019-03-01 13:41:00,1
2019-03-01 18:01:00,1
2019-03-01 18:05:00,1
2019-03-01 18:47:00,1
2019-03-01 19:10:00,1
2019-03-01 21:32:00,2
2019-03-01 22:59:00,1
