84,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-09-24 01:49:00,1
2019-09-24 02:56:00,1
2019-09-24 02:57:00,1
2019-09-24 04:29:00,2
2019-09-24 04:30:00,1
2019-09-24 04:31:00,2
2019-09-24 04:33:00,1
2019-09-24 04:35:00,1
2019-09-24 04:36:00,1
2019-09-24 06:30:00,1
2019-09-24 11:58:00,1
2019-09-24 14:49:00,1
2019-09-24 14:50:00,4
2019-09-24 14:55:00,5
2019-09-24 15:18:00,1
2019-09-24 15:19:00,7
2019-09-24 15:20:00,3
2019-09-24 16:35:00,3
2019-09-24 17:10:00,2
2019-09-24 21:02:00,1
2019-09-24 21:09:00,1
2019-09-24 22:46:00,1
2019-09-24 22:47:00,1
2019-09-24 22:49:00,2
2019-09-24 23:30:00,26
2019-09-24 23:31:00,13
