69,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-24 05:21:00,1
2019-09-24 05:24:00,1
2019-09-24 05:27:00,1
2019-09-24 05:30:00,1
2019-09-24 05:31:00,2
2019-09-24 05:33:00,2
2019-09-24 05:34:00,2
2019-09-24 05:35:00,1
2019-09-24 05:39:00,1
2019-09-24 05:40:00,1
2019-09-24 05:47:00,1
2019-09-24 05:49:00,1
2019-09-24 05:52:00,1
2019-09-24 05:55:00,2
2019-09-24 05:56:00,2
2019-09-24 07:44:00,3
2019-09-24 07:45:00,1
2019-09-24 08:27:00,1
2019-09-24 08:28:00,1
2019-09-24 08:29:00,2
2019-09-24 08:31:00,1
2019-09-24 08:38:00,1
2019-09-24 08:39:00,1
2019-09-24 08:41:00,1
2019-09-24 08:42:00,1
2019-09-24 08:44:00,1
2019-09-24 08:45:00,2
2019-09-24 08:46:00,1
2019-09-24 08:47:00,1
2019-09-24 08:48:00,2
2019-09-24 08:49:00,1
2019-09-24 08:50:00,2
2019-09-24 08:51:00,1
2019-09-24 08:53:00,1
2019-09-24 08:55:00,2
2019-09-24 08:56:00,1
2019-09-24 08:58:00,1
2019-09-24 08:59:00,1
2019-09-24 09:00:00,3
2019-09-24 19:52:00,1
2019-09-24 19:56:00,1
2019-09-24 20:00:00,2
2019-09-24 20:26:00,1
2019-09-24 20:30:00,2
2019-09-24 21:00:00,1
2019-09-24 21:01:00,2
2019-09-24 21:47:00,1
2019-09-24 21:48:00,2
2019-09-24 21:49:00,2
2019-09-24 21:50:00,1
