6,select top # * from [Try1]
2019-09-24 08:19:00,1
2019-09-24 08:20:00,1
2019-09-24 08:23:00,1
2019-09-24 08:27:00,1
2019-09-24 08:30:00,1
2019-09-24 08:41:00,1
