1,"select  p.*, s.segue2_target1  into mydb.segue2msto_mp from mydb.segue2phot p,    Join segueTargetAll s    on s.objid=p.objid where (s.segue2_target1 & #)!=# or (s.segue2_target1 & #)!=#"
2019-09-24 15:39:00,1
