33,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-09-24 02:42:00,1
2019-09-24 02:43:00,2
2019-09-24 02:59:00,1
2019-09-24 03:02:00,1
2019-09-24 03:03:00,1
2019-09-24 03:06:00,1
2019-09-24 03:07:00,1
2019-09-24 03:09:00,1
2019-09-24 03:10:00,1
2019-09-24 03:12:00,1
2019-09-24 03:13:00,1
2019-09-24 03:15:00,1
2019-09-24 03:16:00,1
2019-09-24 03:21:00,1
2019-09-24 03:24:00,1
2019-09-24 03:29:00,1
2019-09-24 03:31:00,1
2019-09-24 03:34:00,1
2019-09-24 03:36:00,1
2019-09-24 13:27:00,1
2019-09-24 13:28:00,2
2019-09-24 13:29:00,3
2019-09-24 13:30:00,2
2019-09-24 15:28:00,1
2019-09-24 15:30:00,1
2019-09-24 16:28:00,1
2019-09-24 16:34:00,1
2019-09-24 18:56:00,1
