328,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-24 00:11:00,2
2019-09-24 00:16:00,1
2019-09-24 00:17:00,1
2019-09-24 00:28:00,1
2019-09-24 00:29:00,1
2019-09-24 00:38:00,1
2019-09-24 00:46:00,1
2019-09-24 00:56:00,1
2019-09-24 01:09:00,1
2019-09-24 01:21:00,2
2019-09-24 01:33:00,1
2019-09-24 01:47:00,2
2019-09-24 02:00:00,2
2019-09-24 02:16:00,1
2019-09-24 02:30:00,1
2019-09-24 02:41:00,1
2019-09-24 02:59:00,1
2019-09-24 03:12:00,2
2019-09-24 03:25:00,2
2019-09-24 03:41:00,1
2019-09-24 03:53:00,1
2019-09-24 04:04:00,1
2019-09-24 04:15:00,1
2019-09-24 04:27:00,1
2019-09-24 04:39:00,2
2019-09-24 04:42:00,2
2019-09-24 04:45:00,2
2019-09-24 04:54:00,2
2019-09-24 05:04:00,2
2019-09-24 05:11:00,2
2019-09-24 05:18:00,2
2019-09-24 05:28:00,1
2019-09-24 05:29:00,1
2019-09-24 05:33:00,1
2019-09-24 05:37:00,1
2019-09-24 05:39:00,1
2019-09-24 05:44:00,1
2019-09-24 05:48:00,2
2019-09-24 05:54:00,2
2019-09-24 06:00:00,2
2019-09-24 06:06:00,2
2019-09-24 06:11:00,1
2019-09-24 06:12:00,1
2019-09-24 06:17:00,2
2019-09-24 06:23:00,2
2019-09-24 06:29:00,2
2019-09-24 06:35:00,2
2019-09-24 06:41:00,1
2019-09-24 06:42:00,1
2019-09-24 06:54:00,1
2019-09-24 07:08:00,1
2019-09-24 07:18:00,2
2019-09-24 07:23:00,1
2019-09-24 07:34:00,1
2019-09-24 07:47:00,1
2019-09-24 07:56:00,1
2019-09-24 08:07:00,2
2019-09-24 08:21:00,1
2019-09-24 08:30:00,2
2019-09-24 08:42:00,2
2019-09-24 08:56:00,2
2019-09-24 09:09:00,1
2019-09-24 09:10:00,1
2019-09-24 09:22:00,1
2019-09-24 09:35:00,1
2019-09-24 09:48:00,1
2019-09-24 10:00:00,1
2019-09-24 10:13:00,1
2019-09-24 10:14:00,1
2019-09-24 10:25:00,1
2019-09-24 10:26:00,1
2019-09-24 10:35:00,2
2019-09-24 10:50:00,1
2019-09-24 11:03:00,1
2019-09-24 11:15:00,1
2019-09-24 11:28:00,1
2019-09-24 11:42:00,1
2019-09-24 11:43:00,1
2019-09-24 11:48:00,1
2019-09-24 11:52:00,1
2019-09-24 11:53:00,1
2019-09-24 11:58:00,1
2019-09-24 12:01:00,1
2019-09-24 12:02:00,2
2019-09-24 12:05:00,1
2019-09-24 12:06:00,1
2019-09-24 12:10:00,1
2019-09-24 12:12:00,1
2019-09-24 12:14:00,2
2019-09-24 12:15:00,1
2019-09-24 12:26:00,2
2019-09-24 12:33:00,1
2019-09-24 12:36:00,2
2019-09-24 12:47:00,1
2019-09-24 12:53:00,2
2019-09-24 13:00:00,1
2019-09-24 13:01:00,1
2019-09-24 13:02:00,1
2019-09-24 13:08:00,1
2019-09-24 13:09:00,2
2019-09-24 13:10:00,1
2019-09-24 13:11:00,2
2019-09-24 13:12:00,1
2019-09-24 13:13:00,1
2019-09-24 13:14:00,1
2019-09-24 13:15:00,2
2019-09-24 13:16:00,1
2019-09-24 13:17:00,1
2019-09-24 13:18:00,1
2019-09-24 13:19:00,2
2019-09-24 13:21:00,1
2019-09-24 13:23:00,1
2019-09-24 13:25:00,1
2019-09-24 13:27:00,1
2019-09-24 13:28:00,1
2019-09-24 13:30:00,1
2019-09-24 13:33:00,2
2019-09-24 13:39:00,1
2019-09-24 13:41:00,1
2019-09-24 13:44:00,1
2019-09-24 13:46:00,1
2019-09-24 13:48:00,2
2019-09-24 13:53:00,1
2019-09-24 13:55:00,2
2019-09-24 13:56:00,1
2019-09-24 13:58:00,1
2019-09-24 13:59:00,2
2019-09-24 14:01:00,1
2019-09-24 14:02:00,1
2019-09-24 14:03:00,1
2019-09-24 14:04:00,1
2019-09-24 14:05:00,2
2019-09-24 14:07:00,1
2019-09-24 14:09:00,1
2019-09-24 14:10:00,1
2019-09-24 14:11:00,1
2019-09-24 14:12:00,1
2019-09-24 14:14:00,1
2019-09-24 14:15:00,1
2019-09-24 14:17:00,1
2019-09-24 14:18:00,1
2019-09-24 14:20:00,2
2019-09-24 14:23:00,1
2019-09-24 14:24:00,1
2019-09-24 14:25:00,2
2019-09-24 14:29:00,2
2019-09-24 14:30:00,1
2019-09-24 14:31:00,1
2019-09-24 14:32:00,1
2019-09-24 14:39:00,2
2019-09-24 14:48:00,1
2019-09-24 14:56:00,1
2019-09-24 15:02:00,1
2019-09-24 15:12:00,1
2019-09-24 15:13:00,1
2019-09-24 15:23:00,2
2019-09-24 15:33:00,2
2019-09-24 15:42:00,1
2019-09-24 15:43:00,1
2019-09-24 15:51:00,1
2019-09-24 16:00:00,1
2019-09-24 16:08:00,2
2019-09-24 16:14:00,1
2019-09-24 16:20:00,1
2019-09-24 16:29:00,1
2019-09-24 16:30:00,1
2019-09-24 16:39:00,2
2019-09-24 16:49:00,1
2019-09-24 16:54:00,2
2019-09-24 17:08:00,2
2019-09-24 17:24:00,1
2019-09-24 17:25:00,1
2019-09-24 17:40:00,1
2019-09-24 17:50:00,1
2019-09-24 17:57:00,1
2019-09-24 17:58:00,1
2019-09-24 18:10:00,2
2019-09-24 18:20:00,2
2019-09-24 18:29:00,2
2019-09-24 18:38:00,2
2019-09-24 18:53:00,1
2019-09-24 19:05:00,1
2019-09-24 19:18:00,1
2019-09-24 19:34:00,1
2019-09-24 19:35:00,1
2019-09-24 19:44:00,1
2019-09-24 19:52:00,1
2019-09-24 19:53:00,1
2019-09-24 20:03:00,2
2019-09-24 20:14:00,1
2019-09-24 20:24:00,1
2019-09-24 20:31:00,1
2019-09-24 20:32:00,1
2019-09-24 20:40:00,1
2019-09-24 20:48:00,1
2019-09-24 20:56:00,1
2019-09-24 20:57:00,1
2019-09-24 21:04:00,1
2019-09-24 21:07:00,1
2019-09-24 21:10:00,1
2019-09-24 21:12:00,2
2019-09-24 21:16:00,2
2019-09-24 21:20:00,1
2019-09-24 21:22:00,1
2019-09-24 21:25:00,1
2019-09-24 21:26:00,2
2019-09-24 21:27:00,1
2019-09-24 21:28:00,2
2019-09-24 21:41:00,1
2019-09-24 21:56:00,1
2019-09-24 21:57:00,1
2019-09-24 22:09:00,1
2019-09-24 22:15:00,1
2019-09-24 22:23:00,2
2019-09-24 22:31:00,1
2019-09-24 22:32:00,1
2019-09-24 22:33:00,1
2019-09-24 22:34:00,1
2019-09-24 22:36:00,1
2019-09-24 22:37:00,1
2019-09-24 22:38:00,2
2019-09-24 22:41:00,2
2019-09-24 22:44:00,1
2019-09-24 22:45:00,1
2019-09-24 22:48:00,1
2019-09-24 22:49:00,1
2019-09-24 22:51:00,1
2019-09-24 22:52:00,1
2019-09-24 22:53:00,1
2019-09-24 22:55:00,1
2019-09-24 22:56:00,1
2019-09-24 22:57:00,1
2019-09-24 22:59:00,1
2019-09-24 23:00:00,1
2019-09-24 23:01:00,2
2019-09-24 23:04:00,1
2019-09-24 23:05:00,1
2019-09-24 23:07:00,1
2019-09-24 23:08:00,1
2019-09-24 23:09:00,1
2019-09-24 23:10:00,1
2019-09-24 23:11:00,2
2019-09-24 23:13:00,1
2019-09-24 23:14:00,1
2019-09-24 23:16:00,1
2019-09-24 23:23:00,1
2019-09-24 23:27:00,1
2019-09-24 23:28:00,2
2019-09-24 23:30:00,1
2019-09-24 23:33:00,1
2019-09-24 23:36:00,2
2019-09-24 23:40:00,1
2019-09-24 23:41:00,1
2019-09-24 23:43:00,2
2019-09-24 23:49:00,1
2019-09-24 23:50:00,1
2019-09-24 23:54:00,2
2019-09-24 23:59:00,2
