26,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-09-24 01:47:00,2
2019-09-24 01:48:00,2
2019-09-24 01:50:00,2
2019-09-24 01:53:00,2
2019-09-24 04:15:00,2
2019-09-24 11:07:00,2
2019-09-24 11:10:00,2
2019-09-24 11:13:00,2
2019-09-24 11:16:00,2
2019-09-24 15:30:00,1
2019-09-24 15:33:00,1
2019-09-24 15:35:00,1
2019-09-24 15:39:00,1
2019-09-24 15:47:00,1
2019-09-24 15:49:00,1
2019-09-24 15:51:00,1
2019-09-24 15:53:00,1
