698,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-24 03:05:00,18
2019-09-24 04:18:00,42
2019-09-24 05:15:00,42
2019-09-24 05:33:00,18
2019-09-24 05:35:00,42
2019-09-24 06:32:00,42
2019-09-24 06:33:00,42
2019-09-24 06:49:00,1
2019-09-24 08:56:00,42
2019-09-24 09:43:00,18
2019-09-24 12:18:00,18
2019-09-24 13:03:00,42
2019-09-24 14:36:00,126
2019-09-24 14:55:00,42
2019-09-24 15:22:00,42
2019-09-24 16:24:00,42
2019-09-24 20:26:00,18
2019-09-24 21:34:00,42
2019-09-24 22:19:00,18
2019-09-24 22:30:00,1
