95,select * from XCRedshift where specObjId=#
2019-02-24 00:00:00,1
2019-02-24 00:03:00,1
2019-02-24 00:04:00,1
2019-02-24 00:52:00,1
2019-02-24 00:56:00,1
2019-02-24 01:25:00,1
2019-02-24 02:16:00,1
2019-02-24 02:32:00,1
2019-02-24 02:50:00,1
2019-02-24 02:51:00,1
2019-02-24 02:59:00,1
2019-02-24 03:49:00,1
2019-02-24 03:57:00,1
2019-02-24 04:27:00,1
2019-02-24 05:00:00,1
2019-02-24 05:05:00,1
2019-02-24 05:18:00,1
2019-02-24 05:28:00,1
2019-02-24 05:29:00,1
2019-02-24 06:52:00,1
2019-02-24 06:53:00,1
2019-02-24 07:17:00,1
2019-02-24 08:08:00,1
2019-02-24 08:09:00,2
2019-02-24 08:16:00,1
2019-02-24 08:18:00,1
2019-02-24 08:43:00,1
2019-02-24 08:44:00,1
2019-02-24 08:52:00,1
2019-02-24 08:54:00,1
2019-02-24 10:16:00,1
2019-02-24 10:18:00,2
2019-02-24 10:20:00,1
2019-02-24 10:22:00,1
2019-02-24 10:44:00,1
2019-02-24 10:54:00,1
2019-02-24 10:55:00,1
2019-02-24 11:00:00,1
2019-02-24 11:27:00,1
2019-02-24 11:35:00,1
2019-02-24 11:56:00,1
2019-02-24 12:07:00,1
2019-02-24 12:12:00,1
2019-02-24 12:30:00,1
2019-02-24 12:32:00,1
2019-02-24 12:36:00,1
2019-02-24 12:38:00,1
2019-02-24 12:54:00,1
2019-02-24 12:59:00,1
2019-02-24 13:00:00,1
2019-02-24 13:04:00,1
2019-02-24 13:08:00,1
2019-02-24 13:20:00,1
2019-02-24 13:25:00,1
2019-02-24 13:29:00,1
2019-02-24 13:34:00,1
2019-02-24 13:44:00,1
2019-02-24 14:04:00,1
2019-02-24 14:05:00,1
2019-02-24 14:07:00,1
2019-02-24 14:09:00,1
2019-02-24 14:11:00,1
2019-02-24 14:15:00,1
2019-02-24 14:16:00,2
2019-02-24 15:51:00,1
2019-02-24 16:12:00,1
2019-02-24 16:57:00,1
2019-02-24 17:14:00,1
2019-02-24 17:30:00,1
2019-02-24 17:39:00,1
2019-02-24 17:56:00,1
2019-02-24 18:00:00,1
2019-02-24 18:08:00,1
2019-02-24 18:14:00,1
2019-02-24 18:16:00,2
2019-02-24 18:39:00,1
2019-02-24 19:04:00,1
2019-02-24 19:07:00,1
2019-02-24 19:14:00,1
2019-02-24 19:56:00,1
2019-02-24 20:01:00,1
2019-02-24 20:04:00,1
2019-02-24 20:26:00,1
2019-02-24 20:51:00,1
2019-02-24 21:23:00,1
2019-02-24 21:25:00,1
2019-02-24 21:27:00,1
2019-02-24 21:32:00,1
2019-02-24 21:34:00,1
2019-02-24 21:37:00,1
2019-02-24 22:01:00,1
