1,"SELECT TOP # p.objid, p.dered_r, p.ra,p.dec,p.petror9#_r, p.dered_g, s.z as z_spec, s.zErr, zmb.nvote, zmb.p_el as elliptical, zmb.p_cw as spiralclock, zmb.p_acw as spiralanticlock, zmb.p_edge as edgeon, zmb.p_dk as dontknow, zmb.p_mg as merger   FROM Galaxy as p    JOIN ZooMonochromeBias AS zmb ON p.objid = zmb.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE #<s.z AND s.z<# AND zns.p_cw># or zns.p_acw>#"
2019-02-24 12:47:00,1
