40,select * from SpecLineIndex where specObjId=#
2019-02-24 00:02:00,1
2019-02-24 00:03:00,1
2019-02-24 00:59:00,1
2019-02-24 01:56:00,1
2019-02-24 03:56:00,1
2019-02-24 05:26:00,1
2019-02-24 08:15:00,1
2019-02-24 08:31:00,1
2019-02-24 09:22:00,1
2019-02-24 09:51:00,1
2019-02-24 10:24:00,1
2019-02-24 10:39:00,1
2019-02-24 10:40:00,1
2019-02-24 10:43:00,1
2019-02-24 11:47:00,1
2019-02-24 12:07:00,1
2019-02-24 13:06:00,1
2019-02-24 13:20:00,1
2019-02-24 13:23:00,1
2019-02-24 13:29:00,1
2019-02-24 13:33:00,1
2019-02-24 13:34:00,1
2019-02-24 13:40:00,1
2019-02-24 14:06:00,1
2019-02-24 14:09:00,1
2019-02-24 14:10:00,1
2019-02-24 14:50:00,1
2019-02-24 18:03:00,1
2019-02-24 18:07:00,1
2019-02-24 18:37:00,1
2019-02-24 18:42:00,1
2019-02-24 18:55:00,1
2019-02-24 18:59:00,1
2019-02-24 19:00:00,1
2019-02-24 19:11:00,1
2019-02-24 19:14:00,1
2019-02-24 19:32:00,1
2019-02-24 19:39:00,1
2019-02-24 20:25:00,1
2019-02-24 20:36:00,1
