1,"SELECT top # po.expRad_r, po.expRad_i, po.expRadErr_r, po.expRadErr_i, po.expAB_r, po.expAB_i, po.expABErr_r, po.expABErr_i, po.expPhi_r, po.expPhi_i, po.expMag_r, po.expMag_i, po.expMagErr_r, po.expMagErr_i into mydb.MyTable_# from PhotoObjAll as po,   MyDB.MyTable_# as my1#    WHERE   ABS(po.RA-my1#.RA) < # and ABS(po.dec-my1#.DEC)<#"
2019-02-24 19:40:00,1
