3,"SELECT TOP # p.objid, p.dered_r, p.ra,p.dec,p.petror9#_r, p.dered_g, s.z as z_spec, s.zErr, zns.nvote, p_el_mon, p_cw_mon, p_acw_mon    FROM Galaxy as p    JOIN ZooNoSpec AS zns ON p.objid = zns.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE #<s.z AND s.z<# AND p_cw_mon># or p_acw_mon>#"
2019-02-24 12:56:00,3
