19,select * from stellarMassStarformingPort where specObjId=#
2019-02-24 01:16:00,1
2019-02-24 04:05:00,1
2019-02-24 04:44:00,1
2019-02-24 05:09:00,1
2019-02-24 08:45:00,1
2019-02-24 08:53:00,1
2019-02-24 09:00:00,1
2019-02-24 10:27:00,1
2019-02-24 11:02:00,1
2019-02-24 13:10:00,1
2019-02-24 14:40:00,1
2019-02-24 15:01:00,1
2019-02-24 17:18:00,1
2019-02-24 17:45:00,1
2019-02-24 18:32:00,1
2019-02-24 19:29:00,1
2019-02-24 20:01:00,1
2019-02-24 20:42:00,1
2019-02-24 21:03:00,1
