120,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-24 00:36:00,1
2019-02-24 01:56:00,1
2019-02-24 05:12:00,1
2019-02-24 05:45:00,2
2019-02-24 05:46:00,2
2019-02-24 05:47:00,1
2019-02-24 05:48:00,2
2019-02-24 05:49:00,2
2019-02-24 05:50:00,1
2019-02-24 05:51:00,4
2019-02-24 05:53:00,3
2019-02-24 05:54:00,2
2019-02-24 05:55:00,1
2019-02-24 05:56:00,3
2019-02-24 05:57:00,2
2019-02-24 05:58:00,6
2019-02-24 05:59:00,2
2019-02-24 06:00:00,2
2019-02-24 06:01:00,4
2019-02-24 06:02:00,1
2019-02-24 06:03:00,3
2019-02-24 06:04:00,1
2019-02-24 06:05:00,4
2019-02-24 06:06:00,3
2019-02-24 06:07:00,1
2019-02-24 13:00:00,1
2019-02-24 13:22:00,1
2019-02-24 18:02:00,3
2019-02-24 18:03:00,1
2019-02-24 20:46:00,1
2019-02-24 20:47:00,2
2019-02-24 20:49:00,5
2019-02-24 20:50:00,3
2019-02-24 20:51:00,2
2019-02-24 20:52:00,3
2019-02-24 20:53:00,4
2019-02-24 20:54:00,1
2019-02-24 20:55:00,2
2019-02-24 20:56:00,4
2019-02-24 20:57:00,2
2019-02-24 20:58:00,1
2019-02-24 20:59:00,2
2019-02-24 21:00:00,2
2019-02-24 21:01:00,3
2019-02-24 21:02:00,2
2019-02-24 21:03:00,3
2019-02-24 21:04:00,2
2019-02-24 21:05:00,2
2019-02-24 21:06:00,4
2019-02-24 21:07:00,1
2019-02-24 21:08:00,3
2019-02-24 21:09:00,4
2019-02-24 23:48:00,1
