34,select * from galSpecIndx where specObjId=#
2019-02-24 00:17:00,1
2019-02-24 01:14:00,1
2019-02-24 01:59:00,2
2019-02-24 03:16:00,1
2019-02-24 03:19:00,1
2019-02-24 05:01:00,1
2019-02-24 06:21:00,1
2019-02-24 08:59:00,1
2019-02-24 09:17:00,2
2019-02-24 10:23:00,1
2019-02-24 10:48:00,1
2019-02-24 11:05:00,1
2019-02-24 11:33:00,1
2019-02-24 12:54:00,1
2019-02-24 12:59:00,1
2019-02-24 13:20:00,1
2019-02-24 13:26:00,1
2019-02-24 15:12:00,1
2019-02-24 15:13:00,1
2019-02-24 16:35:00,1
2019-02-24 17:04:00,1
2019-02-24 17:05:00,1
2019-02-24 17:49:00,1
2019-02-24 17:50:00,1
2019-02-24 17:58:00,1
2019-02-24 18:42:00,1
2019-02-24 19:35:00,1
2019-02-24 19:42:00,1
2019-02-24 20:28:00,1
2019-02-24 20:30:00,1
2019-02-24 21:08:00,1
2019-02-24 22:45:00,1
