37,select distinct parent from DBViewCols where viewname=&&&
2019-02-24 03:10:00,1
2019-02-24 03:12:00,1
2019-02-24 04:33:00,1
2019-02-24 05:50:00,1
2019-02-24 07:13:00,1
2019-02-24 08:27:00,1
2019-02-24 12:21:00,1
2019-02-24 12:24:00,1
2019-02-24 13:15:00,1
2019-02-24 14:21:00,1
2019-02-24 14:23:00,3
2019-02-24 14:32:00,1
2019-02-24 14:33:00,1
2019-02-24 14:41:00,1
2019-02-24 15:18:00,3
2019-02-24 16:19:00,1
2019-02-24 17:14:00,1
2019-02-24 17:15:00,1
2019-02-24 17:16:00,1
2019-02-24 17:35:00,1
2019-02-24 17:48:00,1
2019-02-24 17:49:00,1
2019-02-24 18:03:00,2
2019-02-24 18:17:00,1
2019-02-24 18:32:00,1
2019-02-24 18:46:00,1
2019-02-24 18:48:00,1
2019-02-24 18:58:00,3
2019-02-24 20:30:00,1
2019-02-24 23:07:00,1
