26,select * from galSpecLine where specObjId=#
2019-02-24 01:53:00,1
2019-02-24 02:00:00,3
2019-02-24 02:02:00,1
2019-02-24 05:34:00,1
2019-02-24 08:03:00,1
2019-02-24 10:10:00,1
2019-02-24 10:11:00,1
2019-02-24 10:12:00,1
2019-02-24 10:29:00,1
2019-02-24 10:57:00,1
2019-02-24 11:24:00,1
2019-02-24 11:48:00,1
2019-02-24 12:48:00,1
2019-02-24 15:07:00,1
2019-02-24 15:38:00,1
2019-02-24 17:17:00,1
2019-02-24 18:07:00,1
2019-02-24 19:36:00,1
2019-02-24 19:49:00,1
2019-02-24 20:24:00,1
2019-02-24 20:26:00,1
2019-02-24 20:48:00,1
2019-02-24 20:55:00,1
2019-02-24 21:00:00,1
