106,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-02-24 00:58:00,1
2019-02-24 01:59:00,1
2019-02-24 02:58:00,1
2019-02-24 03:56:00,9
2019-02-24 03:59:00,1
2019-02-24 04:58:00,1
2019-02-24 05:58:00,1
2019-02-24 06:58:00,1
2019-02-24 07:56:00,1
2019-02-24 08:56:00,1
2019-02-24 09:59:00,1
2019-02-24 10:18:00,9
2019-02-24 10:57:00,1
2019-02-24 11:02:00,9
2019-02-24 11:58:00,1
2019-02-24 12:29:00,9
2019-02-24 12:45:00,9
2019-02-24 14:58:00,1
2019-02-24 15:58:00,1
2019-02-24 16:58:00,1
2019-02-24 17:57:00,1
2019-02-24 18:42:00,9
2019-02-24 18:50:00,9
2019-02-24 18:58:00,1
2019-02-24 19:50:00,9
2019-02-24 19:58:00,1
2019-02-24 20:10:00,9
2019-02-24 20:58:00,1
2019-02-24 21:58:00,1
2019-02-24 22:58:00,1
2019-02-24 23:40:00,1
2019-02-24 23:51:00,1
2019-02-24 23:53:00,1
2019-02-24 23:58:00,1
