92,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-02-10 01:03:00,1
2019-02-10 01:08:00,1
2019-02-10 01:18:00,1
2019-02-10 01:21:00,1
2019-02-10 01:22:00,1
2019-02-10 01:24:00,1
2019-02-10 01:26:00,1
2019-02-10 02:21:00,1
2019-02-10 02:44:00,1
2019-02-10 05:22:00,1
2019-02-10 05:26:00,1
2019-02-10 05:36:00,1
2019-02-10 05:47:00,1
2019-02-10 05:48:00,1
2019-02-10 05:53:00,1
2019-02-10 06:18:00,1
2019-02-10 06:26:00,1
2019-02-10 06:37:00,1
2019-02-10 06:48:00,2
2019-02-10 06:54:00,1
2019-02-10 06:57:00,2
2019-02-10 07:50:00,1
2019-02-10 08:39:00,1
2019-02-10 10:23:00,1
2019-02-10 11:00:00,1
2019-02-10 11:03:00,1
2019-02-10 11:06:00,1
2019-02-10 11:11:00,2
2019-02-10 11:13:00,2
2019-02-10 11:14:00,1
2019-02-10 11:15:00,2
2019-02-10 11:23:00,1
2019-02-10 11:24:00,1
2019-02-10 11:28:00,1
2019-02-10 11:32:00,1
2019-02-10 11:39:00,1
2019-02-10 11:43:00,2
2019-02-10 11:50:00,1
2019-02-10 11:51:00,2
2019-02-10 11:55:00,1
2019-02-10 11:56:00,1
2019-02-10 11:59:00,1
2019-02-10 12:01:00,1
2019-02-10 12:04:00,1
2019-02-10 12:05:00,1
2019-02-10 12:06:00,1
2019-02-10 12:07:00,1
2019-02-10 12:08:00,1
2019-02-10 12:11:00,2
2019-02-10 12:12:00,2
2019-02-10 12:15:00,3
2019-02-10 12:35:00,1
2019-02-10 12:55:00,1
2019-02-10 13:17:00,1
2019-02-10 13:36:00,1
2019-02-10 15:06:00,1
2019-02-10 15:07:00,1
2019-02-10 16:01:00,1
2019-02-10 16:15:00,1
2019-02-10 16:30:00,1
2019-02-10 16:39:00,2
2019-02-10 16:47:00,1
2019-02-10 16:50:00,1
2019-02-10 16:57:00,1
2019-02-10 17:23:00,1
2019-02-10 17:42:00,1
2019-02-10 17:50:00,1
2019-02-10 18:23:00,1
2019-02-10 18:25:00,1
2019-02-10 18:33:00,1
2019-02-10 19:33:00,1
2019-02-10 20:17:00,1
2019-02-10 20:24:00,1
2019-02-10 20:30:00,1
2019-02-10 20:32:00,2
2019-02-10 20:36:00,1
2019-02-10 21:36:00,2
2019-02-10 22:50:00,1
