1,"SELECT     my.id, my.ra_s, my.dec_s, my.bmag, my.bvcolor, my.z_s,     match.distance, z into mydb.salzer_sdss_spec from MyDB.salzer AS my     CROSS APPLY dbo.fGetNearestObjEq(my.ra_s, my.dec_s, #) as match    JOIN SpecPhoto AS p ON match.objid=p.objid"
2019-02-10 16:55:00,1
