2,"SELECT   dbo.fCosmoZfromDc(distmin,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT) FROM   OUTER APPLY dbo.fCosmoDc(#,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT) as distmin"
2019-02-10 18:56:00,2
