2,"SELECT ra,dec,z,modelMag_u,modelMag_r,modelMag_z,class FROM SpecPhoto WHERE z-#*zErr >#  AND zErr ># AND type= # AND class = &&&   ORDER BY z DESC"
2019-02-10 13:45:00,2
