2,"SELECT ra,dec,z,modelMag_u,modelMag_r,modelMag_z,class FROM SpecPhoto WHERE z-#*zErr >#  AND type= # AND class = &&&   ORDER BY z DESC"
2019-02-10 12:34:00,2
