1,"select dbo.fCosmoDc(#,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT),DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT) --FROM --(select dbo.fCosmoDc(#,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT)) as distmin"
2019-02-10 19:02:00,1
