11816,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-10 00:01:00,4
2019-02-10 00:02:00,46
2019-02-10 00:04:00,5
2019-02-10 00:10:00,21
2019-02-10 00:11:00,29
2019-02-10 00:12:00,10
2019-02-10 00:18:00,12
2019-02-10 00:19:00,38
2019-02-10 00:20:00,10
2019-02-10 00:21:00,10
2019-02-10 00:23:00,15
2019-02-10 00:24:00,15
2019-02-10 00:25:00,10
2019-02-10 00:26:00,2
2019-02-10 00:27:00,14
2019-02-10 00:28:00,14
2019-02-10 00:29:00,10
2019-02-10 00:33:00,6
2019-02-10 00:34:00,44
2019-02-10 00:38:00,20
2019-02-10 00:48:00,27
2019-02-10 00:49:00,23
2019-02-10 00:56:00,50
2019-02-10 00:59:00,5
2019-02-10 01:01:00,20
2019-02-10 01:02:00,10
2019-02-10 01:03:00,10
2019-02-10 01:09:00,30
2019-02-10 01:10:00,20
2019-02-10 01:11:00,10
2019-02-10 01:12:00,15
2019-02-10 01:13:00,13
2019-02-10 01:14:00,7
2019-02-10 01:19:00,8
2019-02-10 01:20:00,42
2019-02-10 01:21:00,5
2019-02-10 01:22:00,15
2019-02-10 01:23:00,10
2019-02-10 01:31:00,10
2019-02-10 01:32:00,40
2019-02-10 01:33:00,5
2019-02-10 01:34:00,15
2019-02-10 01:35:00,10
2019-02-10 01:36:00,10
2019-02-10 01:38:00,10
2019-02-10 01:45:00,50
2019-02-10 01:46:00,1
2019-02-10 01:47:00,15
2019-02-10 01:48:00,9
2019-02-10 01:49:00,5
2019-02-10 01:50:00,15
2019-02-10 01:51:00,6
2019-02-10 01:52:00,14
2019-02-10 01:53:00,5
2019-02-10 01:54:00,10
2019-02-10 01:55:00,20
2019-02-10 01:56:00,10
2019-02-10 01:57:00,6
2019-02-10 01:58:00,4
2019-02-10 02:00:00,15
2019-02-10 02:01:00,10
2019-02-10 02:02:00,20
2019-02-10 02:10:00,43
2019-02-10 02:11:00,12
2019-02-10 02:12:00,12
2019-02-10 02:13:00,8
2019-02-10 02:15:00,10
2019-02-10 02:16:00,18
2019-02-10 02:17:00,2
2019-02-10 02:22:00,28
2019-02-10 02:23:00,22
2019-02-10 02:24:00,5
2019-02-10 02:27:00,20
2019-02-10 02:28:00,30
2019-02-10 02:29:00,10
2019-02-10 02:34:00,27
2019-02-10 02:35:00,23
2019-02-10 02:36:00,15
2019-02-10 02:44:00,4
2019-02-10 02:45:00,46
2019-02-10 02:46:00,3
2019-02-10 02:47:00,7
2019-02-10 02:48:00,10
2019-02-10 02:49:00,15
2019-02-10 02:50:00,10
2019-02-10 02:51:00,10
2019-02-10 02:52:00,10
2019-02-10 02:53:00,10
2019-02-10 02:58:00,30
2019-02-10 03:06:00,50
2019-02-10 03:14:00,6
2019-02-10 03:15:00,44
2019-02-10 03:16:00,6
