1070,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-02-10 07:55:00,16
2019-02-10 07:56:00,12
2019-02-10 07:57:00,12
2019-02-10 07:58:00,14
2019-02-10 07:59:00,10
2019-02-10 08:00:00,16
2019-02-10 08:01:00,16
2019-02-10 08:02:00,12
2019-02-10 08:03:00,14
2019-02-10 08:04:00,4
2019-02-10 08:05:00,4
2019-02-10 08:06:00,16
2019-02-10 08:07:00,8
2019-02-10 08:08:00,16
2019-02-10 08:09:00,8
2019-02-10 08:10:00,4
2019-02-10 08:11:00,4
2019-02-10 08:12:00,4
2019-02-10 08:13:00,4
2019-02-10 08:14:00,4
2019-02-10 08:15:00,4
2019-02-10 08:16:00,16
2019-02-10 08:17:00,16
2019-02-10 08:18:00,6
2019-02-10 08:19:00,10
2019-02-10 08:20:00,12
2019-02-10 08:21:00,16
2019-02-10 08:22:00,13
2019-02-10 08:23:00,15
2019-02-10 08:24:00,8
2019-02-10 08:25:00,7
2019-02-10 08:26:00,14
2019-02-10 08:27:00,15
2019-02-10 08:28:00,4
2019-02-10 08:29:00,4
2019-02-10 08:30:00,2
2019-02-10 08:31:00,1
2019-02-10 08:32:00,1
2019-02-10 08:34:00,4
2019-02-10 08:35:00,4
2019-02-10 08:36:00,4
2019-02-10 08:37:00,2
2019-02-10 08:38:00,6
2019-02-10 08:39:00,8
2019-02-10 08:42:00,12
2019-02-10 08:43:00,12
2019-02-10 08:44:00,16
2019-02-10 08:45:00,14
2019-02-10 08:46:00,15
2019-02-10 08:47:00,19
2019-02-10 08:48:00,20
2019-02-10 08:49:00,12
2019-02-10 08:50:00,14
2019-02-10 08:51:00,4
2019-02-10 08:52:00,8
2019-02-10 08:53:00,18
2019-02-10 08:54:00,12
2019-02-10 08:55:00,14
2019-02-10 08:56:00,6
2019-02-10 08:57:00,8
2019-02-10 08:58:00,4
2019-02-10 08:59:00,6
2019-02-10 09:00:00,3
2019-02-10 09:01:00,3
2019-02-10 09:02:00,12
2019-02-10 09:03:00,18
2019-02-10 09:04:00,14
2019-02-10 09:05:00,4
2019-02-10 09:06:00,12
2019-02-10 09:07:00,20
2019-02-10 09:08:00,12
2019-02-10 09:09:00,18
2019-02-10 09:10:00,12
2019-02-10 09:11:00,7
2019-02-10 09:12:00,17
2019-02-10 09:13:00,16
2019-02-10 09:14:00,4
2019-02-10 09:15:00,4
2019-02-10 09:16:00,2
2019-02-10 09:17:00,2
2019-02-10 09:19:00,4
2019-02-10 09:21:00,8
2019-02-10 09:22:00,2
2019-02-10 09:23:00,6
2019-02-10 09:24:00,14
2019-02-10 09:25:00,12
2019-02-10 09:26:00,16
2019-02-10 09:27:00,4
2019-02-10 09:28:00,10
2019-02-10 09:29:00,8
2019-02-10 09:30:00,8
2019-02-10 09:31:00,6
2019-02-10 09:32:00,12
2019-02-10 09:33:00,14
2019-02-10 09:34:00,14
2019-02-10 09:35:00,20
2019-02-10 09:36:00,16
2019-02-10 09:37:00,12
2019-02-10 09:38:00,21
2019-02-10 09:39:00,13
2019-02-10 09:40:00,18
2019-02-10 09:41:00,18
2019-02-10 09:42:00,12
2019-02-10 09:43:00,14
2019-02-10 09:44:00,4
