65,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-02-10 00:59:00,1
2019-02-10 01:13:00,1
2019-02-10 01:59:00,1
2019-02-10 02:59:00,1
2019-02-10 03:58:00,1
2019-02-10 04:59:00,1
2019-02-10 05:58:00,1
2019-02-10 06:58:00,1
2019-02-10 07:47:00,9
2019-02-10 07:55:00,8
2019-02-10 07:56:00,2
2019-02-10 08:57:00,1
2019-02-10 09:59:00,1
2019-02-10 10:58:00,1
2019-02-10 11:58:00,1
2019-02-10 12:58:00,10
2019-02-10 13:01:00,9
2019-02-10 13:02:00,9
2019-02-10 13:57:00,1
2019-02-10 14:58:00,1
2019-02-10 15:58:00,1
2019-02-10 16:59:00,1
2019-02-10 17:58:00,1
2019-02-10 18:59:00,1
