53,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-10 08:56:00,1
2019-02-10 08:57:00,1
2019-02-10 08:58:00,1
2019-02-10 08:59:00,2
2019-02-10 09:00:00,2
2019-02-10 09:01:00,2
2019-02-10 09:02:00,4
2019-02-10 09:03:00,2
2019-02-10 09:05:00,1
2019-02-10 09:06:00,4
2019-02-10 09:07:00,1
2019-02-10 09:08:00,1
2019-02-10 09:09:00,3
2019-02-10 09:10:00,3
2019-02-10 09:11:00,1
2019-02-10 09:12:00,3
2019-02-10 09:14:00,2
2019-02-10 09:15:00,2
2019-02-10 09:16:00,3
2019-02-10 09:17:00,1
2019-02-10 09:18:00,3
2019-02-10 09:19:00,1
2019-02-10 09:20:00,2
2019-02-10 09:22:00,3
2019-02-10 21:40:00,2
2019-02-10 21:48:00,2
