11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-12-03 16:08:00,1
2019-12-03 16:12:00,1
2019-12-03 16:17:00,1
2019-12-03 16:20:00,1
2019-12-03 16:24:00,1
2019-12-03 16:26:00,1
2019-12-03 16:30:00,1
2019-12-03 16:33:00,1
2019-12-03 16:37:00,1
2019-12-03 16:44:00,1
2019-12-03 16:52:00,1
