1,"SELECT p.objId,p.ra,p.dec,p.petror9#_r, p.expAB_r,     p.dered_u as dered_u, p.dered_g as dered_g, p.dered_r as dered_r, p.dered_i as dered_i,      s.z, s.plate, s.mjd, s.fiberid, p.fiberMag_u as fiber_u, p.fiberMag_g as fiber_g, p.psfMag_u as psf_u, p.psfMag_g as psf_g,s.velDisp as velDisp FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.petror9#_r > #   and p.ra between # and #   and s.z < #   and p.g < #"
2019-12-03 15:06:00,1
