3,"SELECT p.objId,p.ra,p.dec,p.petror9#_r, p.expAB_r,     p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i,      s.z, s.plate, n.mjd, s.fiberid, pz.absMagR FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN Photoz as pz ON pz.objID = p.objID    JOIN nsatlas AS n ON n.mjd = s.mjd and n.fiberID = s.fiberID and n.plate = s.plate WHERE p.petror9#_r > #   and p.ra between # and #   and s.z < #   and p.g < #"
2019-12-03 10:34:00,1
2019-12-03 10:35:00,1
2019-12-03 11:45:00,1
