1,"SELECT p.ra, p.dec, p.psfmag_u,p.psfmag_g, p.psfmag_r,p.psfmag_i,p.psfmag_z, f.mjd_g, n.distance*#,p.type FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p, Field f WHERE n.objID = p.objID and f.fieldID = p.fieldID"
2019-12-03 11:40:00,1
