4004,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-12-03 00:01:00,3
2019-12-03 00:02:00,6
2019-12-03 00:06:00,3
2019-12-03 00:08:00,3
2019-12-03 00:10:00,6
2019-12-03 00:11:00,21
2019-12-03 00:12:00,18
2019-12-03 00:13:00,21
2019-12-03 00:14:00,12
2019-12-03 00:15:00,24
2019-12-03 00:16:00,18
2019-12-03 00:17:00,15
2019-12-03 00:18:00,18
2019-12-03 00:19:00,18
2019-12-03 00:20:00,12
2019-12-03 00:21:00,15
2019-12-03 00:22:00,6
2019-12-03 00:26:00,3
2019-12-03 00:50:00,9
2019-12-03 01:05:00,12
2019-12-03 01:07:00,9
2019-12-03 01:12:00,3
2019-12-03 01:19:00,12
2019-12-03 01:20:00,15
2019-12-03 01:21:00,12
2019-12-03 01:22:00,15
2019-12-03 01:23:00,15
2019-12-03 01:24:00,15
2019-12-03 01:25:00,9
2019-12-03 01:26:00,15
2019-12-03 01:27:00,12
2019-12-03 01:28:00,12
2019-12-03 01:29:00,15
2019-12-03 01:30:00,12
2019-12-03 01:31:00,9
2019-12-03 01:41:00,3
2019-12-03 01:42:00,6
2019-12-03 01:46:00,6
2019-12-03 01:48:00,3
2019-12-03 02:01:00,3
2019-12-03 02:05:00,3
2019-12-03 02:09:00,10
2019-12-03 02:12:00,3
2019-12-03 02:13:00,10
2019-12-03 02:31:00,9
2019-12-03 02:32:00,3
2019-12-03 02:33:00,6
2019-12-03 02:42:00,6
2019-12-03 02:48:00,3
2019-12-03 02:56:00,3
2019-12-03 02:58:00,6
2019-12-03 03:04:00,3
2019-12-03 03:06:00,3
2019-12-03 03:07:00,3
2019-12-03 03:10:00,3
2019-12-03 03:16:00,6
2019-12-03 03:25:00,3
2019-12-03 03:32:00,6
2019-12-03 03:33:00,3
2019-12-03 03:35:00,3
2019-12-03 03:36:00,6
2019-12-03 03:38:00,18
2019-12-03 03:40:00,3
2019-12-03 03:42:00,9
2019-12-03 03:43:00,3
2019-12-03 03:44:00,9
2019-12-03 03:45:00,3
2019-12-03 03:46:00,3
2019-12-03 03:48:00,3
2019-12-03 03:49:00,6
2019-12-03 03:50:00,3
2019-12-03 03:52:00,9
2019-12-03 03:54:00,6
