5267,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-03 00:00:00,1
2019-12-03 00:01:00,3
2019-12-03 00:02:00,9
2019-12-03 00:07:00,5
2019-12-03 00:08:00,7
2019-12-03 00:09:00,11
2019-12-03 00:10:00,1
2019-12-03 00:11:00,3
2019-12-03 00:12:00,9
2019-12-03 00:17:00,5
2019-12-03 00:18:00,7
2019-12-03 00:19:00,12
2019-12-03 00:20:00,1
2019-12-03 00:21:00,3
2019-12-03 00:22:00,9
2019-12-03 00:27:00,5
2019-12-03 00:28:00,7
2019-12-03 00:29:00,11
2019-12-03 00:30:00,1
2019-12-03 00:31:00,3
2019-12-03 00:32:00,11
2019-12-03 00:37:00,5
2019-12-03 00:38:00,7
2019-12-03 00:39:00,11
2019-12-03 00:40:00,1
2019-12-03 00:41:00,3
2019-12-03 00:42:00,9
2019-12-03 00:47:00,5
2019-12-03 00:48:00,5
2019-12-03 00:49:00,13
2019-12-03 00:50:00,1
2019-12-03 00:51:00,3
2019-12-03 00:52:00,9
2019-12-03 00:57:00,5
2019-12-03 00:58:00,6
2019-12-03 00:59:00,14
2019-12-03 01:00:00,1
2019-12-03 01:01:00,3
2019-12-03 01:02:00,11
2019-12-03 01:07:00,5
2019-12-03 01:08:00,6
2019-12-03 01:09:00,14
2019-12-03 01:10:00,1
2019-12-03 01:11:00,3
2019-12-03 01:12:00,11
2019-12-03 01:17:00,5
2019-12-03 01:18:00,6
2019-12-03 01:19:00,14
2019-12-03 01:20:00,1
2019-12-03 01:21:00,3
2019-12-03 01:22:00,11
2019-12-03 01:27:00,6
2019-12-03 01:28:00,6
2019-12-03 01:29:00,15
2019-12-03 01:30:00,1
2019-12-03 01:31:00,3
2019-12-03 01:32:00,9
2019-12-03 01:37:00,6
2019-12-03 01:38:00,6
2019-12-03 01:39:00,13
2019-12-03 01:40:00,1
2019-12-03 01:41:00,3
2019-12-03 01:42:00,9
2019-12-03 01:47:00,6
2019-12-03 01:48:00,6
2019-12-03 01:49:00,12
2019-12-03 01:50:00,1
2019-12-03 01:51:00,3
2019-12-03 01:52:00,9
2019-12-03 01:53:00,2
2019-12-03 01:57:00,6
2019-12-03 01:58:00,1
2019-12-03 01:59:00,17
2019-12-03 02:00:00,1
2019-12-03 02:01:00,3
2019-12-03 02:02:00,7
2019-12-03 02:03:00,2
2019-12-03 02:07:00,5
2019-12-03 02:08:00,4
2019-12-03 02:09:00,14
2019-12-03 02:10:00,1
2019-12-03 02:11:00,3
2019-12-03 02:12:00,7
2019-12-03 02:13:00,2
2019-12-03 02:17:00,6
2019-12-03 02:18:00,1
2019-12-03 02:19:00,17
2019-12-03 02:20:00,1
2019-12-03 02:21:00,3
2019-12-03 02:22:00,7
2019-12-03 02:23:00,2
2019-12-03 02:27:00,5
2019-12-03 02:28:00,1
2019-12-03 02:29:00,17
2019-12-03 02:30:00,1
2019-12-03 02:31:00,3
2019-12-03 02:32:00,7
2019-12-03 02:33:00,2
2019-12-03 02:37:00,5
2019-12-03 02:38:00,1
2019-12-03 02:39:00,17
2019-12-03 02:40:00,1
2019-12-03 02:41:00,3
2019-12-03 02:42:00,7
2019-12-03 02:43:00,2
2019-12-03 02:47:00,5
2019-12-03 02:48:00,1
2019-12-03 02:49:00,17
2019-12-03 02:50:00,1
2019-12-03 02:51:00,3
2019-12-03 02:52:00,7
2019-12-03 02:53:00,2
2019-12-03 02:57:00,5
2019-12-03 02:58:00,1
2019-12-03 02:59:00,18
2019-12-03 03:00:00,1
2019-12-03 03:01:00,3
2019-12-03 03:02:00,7
2019-12-03 03:03:00,2
2019-12-03 03:07:00,5
2019-12-03 03:08:00,1
2019-12-03 03:09:00,17
2019-12-03 03:10:00,1
2019-12-03 03:11:00,3
2019-12-03 03:12:00,7
2019-12-03 03:13:00,2
2019-12-03 03:17:00,5
2019-12-03 03:18:00,1
2019-12-03 03:19:00,18
2019-12-03 03:20:00,1
2019-12-03 03:21:00,3
2019-12-03 03:22:00,7
2019-12-03 03:23:00,2
2019-12-03 03:27:00,5
2019-12-03 03:28:00,1
2019-12-03 03:29:00,17
2019-12-03 03:30:00,1
2019-12-03 03:31:00,3
2019-12-03 03:32:00,7
2019-12-03 03:33:00,2
2019-12-03 03:37:00,5
2019-12-03 03:38:00,1
2019-12-03 03:39:00,17
2019-12-03 03:40:00,1
2019-12-03 03:41:00,3
2019-12-03 03:42:00,7
2019-12-03 03:43:00,2
2019-12-03 03:47:00,5
2019-12-03 03:48:00,1
2019-12-03 03:49:00,17
2019-12-03 03:50:00,1
2019-12-03 03:51:00,4
2019-12-03 03:52:00,7
2019-12-03 03:53:00,2
2019-12-03 03:57:00,5
2019-12-03 03:58:00,1
2019-12-03 03:59:00,17
2019-12-03 04:00:00,1
2019-12-03 04:01:00,3
2019-12-03 04:02:00,7
2019-12-03 04:03:00,2
2019-12-03 04:07:00,5
2019-12-03 04:08:00,1
2019-12-03 04:09:00,17
2019-12-03 04:10:00,1
2019-12-03 04:11:00,4
2019-12-03 04:12:00,7
2019-12-03 04:13:00,2
2019-12-03 04:17:00,5
2019-12-03 04:18:00,1
2019-12-03 04:19:00,17
2019-12-03 04:20:00,1
2019-12-03 04:21:00,3
2019-12-03 04:22:00,7
2019-12-03 04:23:00,2
2019-12-03 04:27:00,5
2019-12-03 04:28:00,1
2019-12-03 04:29:00,17
2019-12-03 04:30:00,1
2019-12-03 04:31:00,3
2019-12-03 04:32:00,7
2019-12-03 04:33:00,2
2019-12-03 04:37:00,5
2019-12-03 04:38:00,1
2019-12-03 04:39:00,17
2019-12-03 04:40:00,1
2019-12-03 04:41:00,3
2019-12-03 04:42:00,7
2019-12-03 04:43:00,2
2019-12-03 04:47:00,6
2019-12-03 04:48:00,1
2019-12-03 04:49:00,17
2019-12-03 04:50:00,1
2019-12-03 04:51:00,3
2019-12-03 04:52:00,7
2019-12-03 04:53:00,2
2019-12-03 04:57:00,5
2019-12-03 04:58:00,1
2019-12-03 04:59:00,17
2019-12-03 05:00:00,1
2019-12-03 05:01:00,3
2019-12-03 05:02:00,7
2019-12-03 05:03:00,2
2019-12-03 05:07:00,5
2019-12-03 05:08:00,1
2019-12-03 05:09:00,17
2019-12-03 05:10:00,1
2019-12-03 05:11:00,3
2019-12-03 05:12:00,9
2019-12-03 05:13:00,2
2019-12-03 05:17:00,6
2019-12-03 05:18:00,1
2019-12-03 05:19:00,17
2019-12-03 05:20:00,1
2019-12-03 05:21:00,4
2019-12-03 05:22:00,7
2019-12-03 05:23:00,2
2019-12-03 05:27:00,5
2019-12-03 05:28:00,1
2019-12-03 05:29:00,17
2019-12-03 05:30:00,1
2019-12-03 05:31:00,3
2019-12-03 05:32:00,7
2019-12-03 05:33:00,2
2019-12-03 05:37:00,6
2019-12-03 05:38:00,1
2019-12-03 05:39:00,17
2019-12-03 05:40:00,1
2019-12-03 05:41:00,3
2019-12-03 05:42:00,7
2019-12-03 05:43:00,2
2019-12-03 05:47:00,5
2019-12-03 05:48:00,1
2019-12-03 05:49:00,17
2019-12-03 05:50:00,1
2019-12-03 05:51:00,3
2019-12-03 05:52:00,7
2019-12-03 05:53:00,2
2019-12-03 05:57:00,5
2019-12-03 05:58:00,1
2019-12-03 05:59:00,17
2019-12-03 06:00:00,1
2019-12-03 06:01:00,3
2019-12-03 06:02:00,7
2019-12-03 06:03:00,2
2019-12-03 06:07:00,5
2019-12-03 06:08:00,1
2019-12-03 06:09:00,17
2019-12-03 06:10:00,1
2019-12-03 06:11:00,3
2019-12-03 06:12:00,7
2019-12-03 06:13:00,2
2019-12-03 06:17:00,5
2019-12-03 06:18:00,1
2019-12-03 06:19:00,17
2019-12-03 06:20:00,1
2019-12-03 06:21:00,3
2019-12-03 06:22:00,7
2019-12-03 06:23:00,2
2019-12-03 06:27:00,5
2019-12-03 06:28:00,1
2019-12-03 06:29:00,17
2019-12-03 06:30:00,1
2019-12-03 06:31:00,3
2019-12-03 06:32:00,7
2019-12-03 06:33:00,2
2019-12-03 06:37:00,5
2019-12-03 06:38:00,1
2019-12-03 06:39:00,16
2019-12-03 06:40:00,2
2019-12-03 06:41:00,3
2019-12-03 06:42:00,7
2019-12-03 06:43:00,2
2019-12-03 06:47:00,5
2019-12-03 06:48:00,1
2019-12-03 06:49:00,18
2019-12-03 06:50:00,1
2019-12-03 06:51:00,3
2019-12-03 06:52:00,7
2019-12-03 06:53:00,2
2019-12-03 06:57:00,5
2019-12-03 06:58:00,1
2019-12-03 06:59:00,17
2019-12-03 07:00:00,1
2019-12-03 07:01:00,3
2019-12-03 07:02:00,7
2019-12-03 07:03:00,2
2019-12-03 07:07:00,5
2019-12-03 07:08:00,1
2019-12-03 07:09:00,19
2019-12-03 07:10:00,1
2019-12-03 07:11:00,3
2019-12-03 07:12:00,7
2019-12-03 07:13:00,2
2019-12-03 07:17:00,5
2019-12-03 07:18:00,1
2019-12-03 07:19:00,15
2019-12-03 07:20:00,3
2019-12-03 07:21:00,3
2019-12-03 07:22:00,7
2019-12-03 07:23:00,2
2019-12-03 07:27:00,5
2019-12-03 07:28:00,1
2019-12-03 07:29:00,15
2019-12-03 07:30:00,3
2019-12-03 07:31:00,3
2019-12-03 07:32:00,7
2019-12-03 07:33:00,2
2019-12-03 07:37:00,5
2019-12-03 07:38:00,1
2019-12-03 07:39:00,17
2019-12-03 07:40:00,3
2019-12-03 07:41:00,3
2019-12-03 07:42:00,7
2019-12-03 07:43:00,2
2019-12-03 07:47:00,5
2019-12-03 07:48:00,1
2019-12-03 07:49:00,15
2019-12-03 07:50:00,3
2019-12-03 07:51:00,3
2019-12-03 07:52:00,7
2019-12-03 07:53:00,2
2019-12-03 07:57:00,5
2019-12-03 07:58:00,1
2019-12-03 07:59:00,15
2019-12-03 08:00:00,3
2019-12-03 08:01:00,3
2019-12-03 08:02:00,7
2019-12-03 08:03:00,2
2019-12-03 08:07:00,5
2019-12-03 08:08:00,1
2019-12-03 08:09:00,15
2019-12-03 08:10:00,3
2019-12-03 08:11:00,3
2019-12-03 08:12:00,7
2019-12-03 08:13:00,2
2019-12-03 08:17:00,5
2019-12-03 08:18:00,1
2019-12-03 08:19:00,15
2019-12-03 08:20:00,3
2019-12-03 08:21:00,3
2019-12-03 08:22:00,7
2019-12-03 08:23:00,2
2019-12-03 08:27:00,5
2019-12-03 08:28:00,1
2019-12-03 08:29:00,15
2019-12-03 08:30:00,3
2019-12-03 08:31:00,2
2019-12-03 08:32:00,8
2019-12-03 08:33:00,2
2019-12-03 08:37:00,5
2019-12-03 08:38:00,1
2019-12-03 08:39:00,15
2019-12-03 08:40:00,3
2019-12-03 08:41:00,2
2019-12-03 08:42:00,8
2019-12-03 08:43:00,2
2019-12-03 08:47:00,5
2019-12-03 08:48:00,1
2019-12-03 08:49:00,15
2019-12-03 08:50:00,3
2019-12-03 08:51:00,2
2019-12-03 08:52:00,8
2019-12-03 08:53:00,2
2019-12-03 08:57:00,5
2019-12-03 08:58:00,1
2019-12-03 08:59:00,15
2019-12-03 09:00:00,3
2019-12-03 09:01:00,2
2019-12-03 09:02:00,8
2019-12-03 09:03:00,2
2019-12-03 09:07:00,5
2019-12-03 09:08:00,1
2019-12-03 09:09:00,15
2019-12-03 09:10:00,3
2019-12-03 09:11:00,2
2019-12-03 09:12:00,10
2019-12-03 09:13:00,2
2019-12-03 09:17:00,5
2019-12-03 09:18:00,1
2019-12-03 09:19:00,15
2019-12-03 09:20:00,3
2019-12-03 09:21:00,2
2019-12-03 09:22:00,8
2019-12-03 09:23:00,2
2019-12-03 09:27:00,5
2019-12-03 09:28:00,1
2019-12-03 09:29:00,15
2019-12-03 09:30:00,3
2019-12-03 09:31:00,2
2019-12-03 09:32:00,8
2019-12-03 09:33:00,2
2019-12-03 09:37:00,5
2019-12-03 09:38:00,1
2019-12-03 09:39:00,15
2019-12-03 09:40:00,3
2019-12-03 09:41:00,2
2019-12-03 09:42:00,7
2019-12-03 09:43:00,3
2019-12-03 09:47:00,5
2019-12-03 09:48:00,1
2019-12-03 09:49:00,15
2019-12-03 09:50:00,3
2019-12-03 09:51:00,2
2019-12-03 09:52:00,8
2019-12-03 09:53:00,3
2019-12-03 09:57:00,5
2019-12-03 09:58:00,1
2019-12-03 09:59:00,15
2019-12-03 10:00:00,3
2019-12-03 10:01:00,2
2019-12-03 10:02:00,7
2019-12-03 10:03:00,3
2019-12-03 10:07:00,5
2019-12-03 10:08:00,1
2019-12-03 10:09:00,15
2019-12-03 10:10:00,3
2019-12-03 10:11:00,2
2019-12-03 10:12:00,8
2019-12-03 10:13:00,3
2019-12-03 10:17:00,5
2019-12-03 10:19:00,18
2019-12-03 10:20:00,3
2019-12-03 10:21:00,2
2019-12-03 10:22:00,7
2019-12-03 10:23:00,3
2019-12-03 10:27:00,5
2019-12-03 10:29:00,16
2019-12-03 10:30:00,3
2019-12-03 10:31:00,2
2019-12-03 10:32:00,7
2019-12-03 10:33:00,3
2019-12-03 10:37:00,6
2019-12-03 10:39:00,16
2019-12-03 10:40:00,3
2019-12-03 10:41:00,2
2019-12-03 10:42:00,9
2019-12-03 10:43:00,3
2019-12-03 10:47:00,5
2019-12-03 10:49:00,16
2019-12-03 10:50:00,3
2019-12-03 10:51:00,2
2019-12-03 10:52:00,7
2019-12-03 10:53:00,3
2019-12-03 10:57:00,6
2019-12-03 10:59:00,16
2019-12-03 11:00:00,3
2019-12-03 11:01:00,2
2019-12-03 11:02:00,9
2019-12-03 11:03:00,3
2019-12-03 11:07:00,5
2019-12-03 11:09:00,16
2019-12-03 11:10:00,3
2019-12-03 11:11:00,2
2019-12-03 11:12:00,7
2019-12-03 11:13:00,3
2019-12-03 11:17:00,5
2019-12-03 11:19:00,16
2019-12-03 11:20:00,3
2019-12-03 11:21:00,2
2019-12-03 11:22:00,7
2019-12-03 11:23:00,3
2019-12-03 11:27:00,5
2019-12-03 11:29:00,17
2019-12-03 11:30:00,4
2019-12-03 11:31:00,2
2019-12-03 11:32:00,7
2019-12-03 11:33:00,3
2019-12-03 11:37:00,5
2019-12-03 11:39:00,14
2019-12-03 11:40:00,5
2019-12-03 11:41:00,2
2019-12-03 11:42:00,9
2019-12-03 11:43:00,3
2019-12-03 11:47:00,5
2019-12-03 11:49:00,14
2019-12-03 11:50:00,5
2019-12-03 11:51:00,2
2019-12-03 11:52:00,7
2019-12-03 11:53:00,3
2019-12-03 11:57:00,5
2019-12-03 11:59:00,14
2019-12-03 12:00:00,5
2019-12-03 12:01:00,2
2019-12-03 12:02:00,7
2019-12-03 12:03:00,3
2019-12-03 12:07:00,5
2019-12-03 12:09:00,14
2019-12-03 12:10:00,5
2019-12-03 12:11:00,2
2019-12-03 12:12:00,7
2019-12-03 12:13:00,3
2019-12-03 12:17:00,5
2019-12-03 12:19:00,14
2019-12-03 12:20:00,5
2019-12-03 12:21:00,2
2019-12-03 12:22:00,7
2019-12-03 12:23:00,3
2019-12-03 12:27:00,5
2019-12-03 12:29:00,14
2019-12-03 12:30:00,5
2019-12-03 12:31:00,2
2019-12-03 12:32:00,7
2019-12-03 12:33:00,3
2019-12-03 12:37:00,5
2019-12-03 12:39:00,10
2019-12-03 12:40:00,9
2019-12-03 12:41:00,2
2019-12-03 12:42:00,7
2019-12-03 12:43:00,3
2019-12-03 12:47:00,5
2019-12-03 12:49:00,10
2019-12-03 12:50:00,9
2019-12-03 12:51:00,2
2019-12-03 12:52:00,7
2019-12-03 12:53:00,3
2019-12-03 12:57:00,5
2019-12-03 12:59:00,10
2019-12-03 13:00:00,9
2019-12-03 13:01:00,2
2019-12-03 13:02:00,7
2019-12-03 13:03:00,3
2019-12-03 13:07:00,5
2019-12-03 13:09:00,10
2019-12-03 13:10:00,9
2019-12-03 13:11:00,2
2019-12-03 13:12:00,7
2019-12-03 13:13:00,3
2019-12-03 13:17:00,5
2019-12-03 13:19:00,10
2019-12-03 13:20:00,9
2019-12-03 13:21:00,2
2019-12-03 13:22:00,7
2019-12-03 13:23:00,3
2019-12-03 13:27:00,5
2019-12-03 13:29:00,10
2019-12-03 13:30:00,9
2019-12-03 13:31:00,2
2019-12-03 13:32:00,7
2019-12-03 13:33:00,3
2019-12-03 13:37:00,5
2019-12-03 13:39:00,10
2019-12-03 13:40:00,9
2019-12-03 13:41:00,2
2019-12-03 13:42:00,7
2019-12-03 13:43:00,3
2019-12-03 13:47:00,5
2019-12-03 13:49:00,10
2019-12-03 13:50:00,9
2019-12-03 13:52:00,9
2019-12-03 13:53:00,3
2019-12-03 13:57:00,5
2019-12-03 13:59:00,10
2019-12-03 14:00:00,9
2019-12-03 14:02:00,9
2019-12-03 14:03:00,3
2019-12-03 14:07:00,6
2019-12-03 14:09:00,10
2019-12-03 14:10:00,9
2019-12-03 14:12:00,9
2019-12-03 14:13:00,3
2019-12-03 14:17:00,6
2019-12-03 14:19:00,10
2019-12-03 14:20:00,9
2019-12-03 14:22:00,9
2019-12-03 14:23:00,3
2019-12-03 14:27:00,4
2019-12-03 14:28:00,1
2019-12-03 14:29:00,10
2019-12-03 14:30:00,9
2019-12-03 14:32:00,9
2019-12-03 14:33:00,3
2019-12-03 14:37:00,4
2019-12-03 14:38:00,1
2019-12-03 14:39:00,10
2019-12-03 14:40:00,9
2019-12-03 14:42:00,9
2019-12-03 14:43:00,3
2019-12-03 14:47:00,4
2019-12-03 14:48:00,1
2019-12-03 14:49:00,10
2019-12-03 14:50:00,9
2019-12-03 14:52:00,9
2019-12-03 14:53:00,3
2019-12-03 14:57:00,4
2019-12-03 14:58:00,1
2019-12-03 14:59:00,10
2019-12-03 15:00:00,9
2019-12-03 15:02:00,9
2019-12-03 15:03:00,3
2019-12-03 15:07:00,4
2019-12-03 15:08:00,1
2019-12-03 15:09:00,10
2019-12-03 15:10:00,9
2019-12-03 15:12:00,9
2019-12-03 15:13:00,3
2019-12-03 15:17:00,4
2019-12-03 15:18:00,1
2019-12-03 15:19:00,10
2019-12-03 15:20:00,9
2019-12-03 15:22:00,9
2019-12-03 15:23:00,3
2019-12-03 15:27:00,4
2019-12-03 15:28:00,1
2019-12-03 15:29:00,10
2019-12-03 15:30:00,9
2019-12-03 15:32:00,9
2019-12-03 15:33:00,3
2019-12-03 15:37:00,4
2019-12-03 15:38:00,1
2019-12-03 15:39:00,10
2019-12-03 15:40:00,9
2019-12-03 15:42:00,7
2019-12-03 15:43:00,5
2019-12-03 15:47:00,3
2019-12-03 15:48:00,2
2019-12-03 15:49:00,10
2019-12-03 15:50:00,9
2019-12-03 15:52:00,7
2019-12-03 15:53:00,5
2019-12-03 15:57:00,3
2019-12-03 15:58:00,2
2019-12-03 15:59:00,10
2019-12-03 16:00:00,9
2019-12-03 16:02:00,7
2019-12-03 16:03:00,5
2019-12-03 16:07:00,3
2019-12-03 16:08:00,2
2019-12-03 16:09:00,10
2019-12-03 16:10:00,9
2019-12-03 16:12:00,7
2019-12-03 16:13:00,5
2019-12-03 16:17:00,3
2019-12-03 16:18:00,2
2019-12-03 16:19:00,10
2019-12-03 16:20:00,8
2019-12-03 16:21:00,1
2019-12-03 16:22:00,7
2019-12-03 16:23:00,5
2019-12-03 16:27:00,3
2019-12-03 16:28:00,2
2019-12-03 16:29:00,10
2019-12-03 16:30:00,8
2019-12-03 16:31:00,1
