47,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-12-03 00:53:00,2
2019-12-03 02:59:00,1
2019-12-03 05:26:00,2
2019-12-03 05:36:00,1
2019-12-03 05:38:00,1
2019-12-03 06:25:00,4
2019-12-03 06:26:00,1
2019-12-03 09:22:00,1
2019-12-03 10:52:00,1
2019-12-03 10:54:00,2
2019-12-03 15:04:00,1
2019-12-03 15:07:00,1
2019-12-03 15:09:00,1
2019-12-03 15:16:00,1
2019-12-03 15:23:00,1
2019-12-03 15:34:00,1
2019-12-03 15:53:00,1
2019-12-03 15:59:00,1
2019-12-03 16:01:00,1
2019-12-03 16:10:00,1
2019-12-03 16:21:00,1
2019-12-03 16:39:00,1
2019-12-03 16:51:00,1
2019-12-03 16:53:00,1
2019-12-03 17:02:00,1
2019-12-03 17:12:00,1
2019-12-03 17:21:00,1
2019-12-03 17:23:00,1
2019-12-03 17:25:00,1
2019-12-03 17:27:00,1
2019-12-03 17:32:00,1
2019-12-03 17:44:00,1
2019-12-03 18:20:00,1
2019-12-03 20:45:00,1
2019-12-03 20:51:00,1
2019-12-03 21:43:00,1
2019-12-03 22:33:00,1
2019-12-03 22:35:00,1
2019-12-03 22:36:00,1
2019-12-03 22:39:00,1
2019-12-03 22:50:00,1
