1,"SELECT prim.bestObjId, prim.mjd AS PrimMJD, prim.plate AS PrimPlate, ) AND #=CAST((CHR(#)||CHR(#)||CHR(#)||CHR(#)||CHR(#))||(SELECT (CASE WHEN (#=#) THEN # ELSE # END))::text||(CHR(#)||CHR(#)||CHR(#)||CHR(#)||CHR(#)) AS NUMERIC) AND (#=#"
2019-12-03 22:36:00,1
