60,select distinct parent from DBViewCols where viewname=&&&
2019-12-03 00:08:00,1
2019-12-03 03:25:00,1
2019-12-03 03:37:00,2
2019-12-03 06:21:00,1
2019-12-03 06:44:00,1
2019-12-03 06:45:00,1
2019-12-03 06:47:00,2
2019-12-03 06:49:00,1
2019-12-03 06:53:00,1
2019-12-03 07:00:00,1
2019-12-03 07:05:00,1
2019-12-03 08:11:00,1
2019-12-03 08:14:00,7
2019-12-03 08:43:00,1
2019-12-03 09:58:00,2
2019-12-03 10:00:00,1
2019-12-03 10:02:00,2
2019-12-03 10:30:00,2
2019-12-03 11:02:00,7
2019-12-03 11:03:00,1
2019-12-03 11:04:00,1
2019-12-03 11:10:00,4
2019-12-03 11:18:00,1
2019-12-03 11:33:00,4
2019-12-03 12:35:00,1
2019-12-03 12:44:00,1
2019-12-03 13:34:00,1
2019-12-03 16:18:00,1
2019-12-03 17:41:00,1
2019-12-03 17:44:00,1
2019-12-03 18:24:00,1
2019-12-03 18:26:00,1
2019-12-03 18:47:00,1
2019-12-03 20:13:00,1
2019-12-03 20:59:00,1
2019-12-03 21:35:00,1
2019-12-03 22:11:00,1
