2,"SELECT s.z, s.ra, s.dec, s.petromag_u, s.petromag_r, s.extinction_u,   s.extinction_r, p.kcorrR FROM specphoto AS s, photoz AS p INTO mydb.cld2 WHERE class=&&&and s.ObjID=p.ObjID and s.zwarning=# and s.z between # and #"
2019-12-03 02:33:00,2
