4,"SELECT TOP # objID, modelFlux_g, modelFlux_r, modelFluxIvar_g, modelFluxIvar_r, modelMag_g, modelMag_r, modelMagErr_g, modelMagErr_r into mydb.fluxesnmags from Galaxy  WHERE    r < #"
2019-12-03 12:57:00,4
