513,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-03 02:31:00,1
2019-12-03 03:24:00,1
2019-12-03 03:45:00,1
2019-12-03 03:46:00,1
2019-12-03 03:47:00,1
2019-12-03 03:49:00,1
2019-12-03 03:50:00,1
2019-12-03 04:14:00,2
2019-12-03 04:15:00,1
2019-12-03 04:16:00,1
2019-12-03 04:17:00,2
2019-12-03 04:18:00,2
2019-12-03 04:19:00,2
2019-12-03 04:20:00,1
2019-12-03 04:21:00,2
2019-12-03 04:22:00,2
2019-12-03 04:23:00,2
2019-12-03 04:24:00,2
2019-12-03 04:25:00,2
2019-12-03 04:26:00,2
2019-12-03 04:27:00,1
2019-12-03 04:28:00,1
2019-12-03 04:29:00,2
2019-12-03 04:30:00,2
2019-12-03 04:31:00,2
2019-12-03 04:32:00,2
2019-12-03 04:33:00,2
2019-12-03 04:34:00,3
2019-12-03 04:35:00,2
2019-12-03 04:36:00,3
2019-12-03 04:37:00,2
2019-12-03 04:38:00,2
2019-12-03 04:39:00,3
2019-12-03 04:40:00,2
2019-12-03 04:41:00,3
2019-12-03 04:42:00,3
2019-12-03 04:43:00,2
2019-12-03 04:44:00,3
2019-12-03 04:45:00,1
2019-12-03 04:46:00,2
2019-12-03 04:47:00,1
2019-12-03 04:50:00,1
2019-12-03 15:24:00,4
2019-12-03 15:25:00,17
2019-12-03 15:26:00,20
2019-12-03 15:27:00,15
2019-12-03 15:28:00,18
2019-12-03 15:29:00,15
2019-12-03 15:30:00,16
2019-12-03 15:31:00,17
2019-12-03 15:32:00,3
2019-12-03 15:34:00,2
2019-12-03 15:35:00,2
2019-12-03 15:36:00,6
2019-12-03 15:44:00,4
2019-12-03 15:47:00,15
2019-12-03 15:48:00,12
2019-12-03 15:49:00,8
2019-12-03 15:56:00,2
2019-12-03 15:57:00,10
2019-12-03 15:58:00,2
2019-12-03 16:00:00,13
2019-12-03 16:01:00,5
2019-12-03 16:03:00,4
2019-12-03 16:04:00,21
2019-12-03 16:05:00,14
2019-12-03 16:06:00,4
2019-12-03 16:07:00,4
2019-12-03 16:08:00,12
2019-12-03 16:10:00,2
2019-12-03 16:11:00,15
2019-12-03 16:12:00,17
2019-12-03 16:13:00,12
2019-12-03 16:14:00,12
2019-12-03 16:15:00,4
2019-12-03 16:17:00,2
2019-12-03 16:25:00,9
2019-12-03 17:03:00,1
2019-12-03 17:08:00,1
2019-12-03 17:13:00,1
2019-12-03 17:19:00,1
2019-12-03 17:23:00,1
2019-12-03 17:27:00,1
2019-12-03 17:35:00,1
2019-12-03 17:36:00,1
2019-12-03 17:37:00,1
2019-12-03 17:40:00,1
2019-12-03 17:41:00,1
2019-12-03 17:51:00,1
2019-12-03 18:01:00,1
2019-12-03 18:12:00,1
2019-12-03 18:13:00,1
2019-12-03 18:22:00,1
2019-12-03 18:31:00,1
2019-12-03 18:35:00,1
2019-12-03 18:44:00,2
2019-12-03 18:45:00,1
2019-12-03 19:06:00,1
2019-12-03 19:17:00,1
2019-12-03 19:20:00,1
2019-12-03 19:24:00,1
2019-12-03 19:37:00,1
2019-12-03 19:38:00,1
2019-12-03 19:40:00,1
2019-12-03 19:53:00,1
2019-12-03 20:23:00,1
2019-12-03 20:28:00,1
2019-12-03 20:29:00,1
2019-12-03 20:50:00,1
2019-12-03 21:00:00,1
2019-12-03 21:01:00,1
2019-12-03 21:34:00,4
2019-12-03 21:37:00,4
2019-12-03 21:38:00,2
2019-12-03 21:39:00,2
2019-12-03 21:41:00,2
2019-12-03 21:45:00,4
2019-12-03 21:46:00,4
2019-12-03 21:47:00,2
2019-12-03 21:48:00,6
2019-12-03 21:49:00,2
2019-12-03 21:50:00,4
2019-12-03 21:51:00,2
2019-12-03 21:52:00,5
2019-12-03 21:53:00,2
2019-12-03 21:54:00,4
2019-12-03 21:55:00,4
2019-12-03 21:57:00,2
2019-12-03 21:58:00,4
2019-12-03 23:52:00,1
2019-12-03 23:53:00,1
2019-12-03 23:54:00,1
2019-12-03 23:57:00,1
2019-12-03 23:58:00,1
2019-12-03 23:59:00,1
