3,"SELECT TOP # soa.specObjID, poa.ra, poa.dec, soa.z, soa.cx, soa.cy, soa.cz, poa.modelmag_r, poa.r, poa.u, poa.g, poa.i FROM SpecObjAll as soa, PhotoObjAll as poa WHERE soa.specObjID=poa.specObjID AND soa.z># AND #<=soa.ra AND soa.ra<=# AND #<=poa.dec AND poa.dec<=#"
2019-12-03 09:38:00,1
2019-12-03 09:40:00,1
2019-12-03 13:33:00,1
