1,"SELECT s.SpecObjID, s.z, s.class into mydb.MyTable_# from SpecObj as s SELECT L.SpecLineID FROM SpecLine as L JOIN SpecLine as L ON s.SpecObjID = L.specObjID WHERE s.class = GALAXY WHERE L.SpecLineId = #"
2019-06-05 19:16:00,1
