1907,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-06-05 03:06:00,11
2019-06-05 03:07:00,7
2019-06-05 03:08:00,5
2019-06-05 03:09:00,8
2019-06-05 03:10:00,4
2019-06-05 03:11:00,8
2019-06-05 03:12:00,6
2019-06-05 03:13:00,4
2019-06-05 03:14:00,6
2019-06-05 03:15:00,8
2019-06-05 03:16:00,4
2019-06-05 03:17:00,4
2019-06-05 03:18:00,8
2019-06-05 03:19:00,8
2019-06-05 03:20:00,4
2019-06-05 03:21:00,8
2019-06-05 03:22:00,2
2019-06-05 03:23:00,6
2019-06-05 03:24:00,8
2019-06-05 03:25:00,4
2019-06-05 03:26:00,8
2019-06-05 03:27:00,6
2019-06-05 03:28:00,4
2019-06-05 03:29:00,6
2019-06-05 03:30:00,8
2019-06-05 03:31:00,4
2019-06-05 03:32:00,8
2019-06-05 03:33:00,4
2019-06-05 03:34:00,5
2019-06-05 03:35:00,11
2019-06-05 03:36:00,5
2019-06-05 03:37:00,3
2019-06-05 03:38:00,8
2019-06-05 03:39:00,5
2019-06-05 03:40:00,3
2019-06-05 03:41:00,12
2019-06-05 03:42:00,4
2019-06-05 03:43:00,8
2019-06-05 03:44:00,8
2019-06-05 03:45:00,6
2019-06-05 03:46:00,4
2019-06-05 03:47:00,6
2019-06-05 03:48:00,8
2019-06-05 03:49:00,6
2019-06-05 03:50:00,6
2019-06-05 03:51:00,8
2019-06-05 03:52:00,4
2019-06-05 03:53:00,8
2019-06-05 03:54:00,6
2019-06-05 03:55:00,6
2019-06-05 03:56:00,10
2019-06-05 03:57:00,6
2019-06-05 03:58:00,8
2019-06-05 03:59:00,6
2019-06-05 04:00:00,6
2019-06-05 04:01:00,6
2019-06-05 04:02:00,6
2019-06-05 04:03:00,4
2019-06-05 04:04:00,8
2019-06-05 04:05:00,5
2019-06-05 04:06:00,7
2019-06-05 04:07:00,6
2019-06-05 04:08:00,6
2019-06-05 04:09:00,8
2019-06-05 04:10:00,8
2019-06-05 04:11:00,10
2019-06-05 04:12:00,4
2019-06-05 04:13:00,6
2019-06-05 04:14:00,4
2019-06-05 04:21:00,8
2019-06-05 04:22:00,9
2019-06-05 04:23:00,14
2019-06-05 04:24:00,13
2019-06-05 04:25:00,8
2019-06-05 04:26:00,10
2019-06-05 04:27:00,10
2019-06-05 04:28:00,12
2019-06-05 04:29:00,14
2019-06-05 04:30:00,12
2019-06-05 04:31:00,10
2019-06-05 04:32:00,4
2019-06-05 07:09:00,2
