5,"SELECT TOP # specObjID, z, primTarget FROM SpecObj WHERE (LEGACY_TARGET1 & #) > # --primTarget & (flagname & value) != # QSO_HIZ"
2019-06-05 13:41:00,1
2019-06-05 13:42:00,2
2019-06-05 13:46:00,1
2019-06-05 13:47:00,1
