1376,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-06-05 00:02:00,2
2019-06-05 00:03:00,2
2019-06-05 00:04:00,2
2019-06-05 00:06:00,2
2019-06-05 00:07:00,1
2019-06-05 00:12:00,2
2019-06-05 00:13:00,2
2019-06-05 00:14:00,2
2019-06-05 00:16:00,2
2019-06-05 00:17:00,1
2019-06-05 00:22:00,2
2019-06-05 00:23:00,2
2019-06-05 00:24:00,2
2019-06-05 00:26:00,2
2019-06-05 00:27:00,1
2019-06-05 00:32:00,2
2019-06-05 00:33:00,2
2019-06-05 00:34:00,2
2019-06-05 00:36:00,2
2019-06-05 00:37:00,1
2019-06-05 00:42:00,2
2019-06-05 00:43:00,2
2019-06-05 00:44:00,2
2019-06-05 00:46:00,2
2019-06-05 00:47:00,1
2019-06-05 00:52:00,2
2019-06-05 00:53:00,2
2019-06-05 00:54:00,2
2019-06-05 00:56:00,2
2019-06-05 00:57:00,1
2019-06-05 01:02:00,2
2019-06-05 01:03:00,2
2019-06-05 01:04:00,1
2019-06-05 01:06:00,4
2019-06-05 01:07:00,1
2019-06-05 01:12:00,2
2019-06-05 01:13:00,2
2019-06-05 01:14:00,2
2019-06-05 01:16:00,2
2019-06-05 01:17:00,1
2019-06-05 01:22:00,2
2019-06-05 01:23:00,2
2019-06-05 01:24:00,2
2019-06-05 01:26:00,2
2019-06-05 01:27:00,1
2019-06-05 01:32:00,2
2019-06-05 01:33:00,2
2019-06-05 01:34:00,2
2019-06-05 01:36:00,2
2019-06-05 01:37:00,1
2019-06-05 01:42:00,2
2019-06-05 01:43:00,2
2019-06-05 01:44:00,2
2019-06-05 01:46:00,3
2019-06-05 01:47:00,1
2019-06-05 01:52:00,2
2019-06-05 01:53:00,2
2019-06-05 01:54:00,2
2019-06-05 01:56:00,3
2019-06-05 01:57:00,1
2019-06-05 02:02:00,2
2019-06-05 02:03:00,2
2019-06-05 02:04:00,1
2019-06-05 02:06:00,2
2019-06-05 02:07:00,1
2019-06-05 02:12:00,2
2019-06-05 02:13:00,2
2019-06-05 02:14:00,2
2019-06-05 02:16:00,2
2019-06-05 02:17:00,1
2019-06-05 02:22:00,2
2019-06-05 02:23:00,2
2019-06-05 02:24:00,2
2019-06-05 02:26:00,2
2019-06-05 02:27:00,1
2019-06-05 02:32:00,2
2019-06-05 02:33:00,2
2019-06-05 02:34:00,1
2019-06-05 02:35:00,1
2019-06-05 02:36:00,2
2019-06-05 02:37:00,1
2019-06-05 02:42:00,2
2019-06-05 02:43:00,2
2019-06-05 02:44:00,1
2019-06-05 02:45:00,1
2019-06-05 02:46:00,2
2019-06-05 02:47:00,1
2019-06-05 02:52:00,2
2019-06-05 02:53:00,2
2019-06-05 02:54:00,1
2019-06-05 02:55:00,1
2019-06-05 02:56:00,2
2019-06-05 02:57:00,1
