1,"SELECT TOP # specObjID, ra, dec, z, primTarget, sourceType, class, survey FROM SpecObj WHERE (LEGACY_TARGET1 & #) > # --primTarget & (flagname & value) != # QSO_HIZ"
2019-06-05 14:00:00,1
