209,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-05 00:44:00,1
2019-06-05 01:44:00,1
2019-06-05 02:44:00,1
2019-06-05 03:44:00,1
2019-06-05 04:03:00,3
2019-06-05 04:04:00,5
2019-06-05 04:05:00,1
2019-06-05 04:08:00,9
2019-06-05 04:37:00,5
2019-06-05 04:38:00,3
2019-06-05 04:46:00,1
2019-06-05 05:31:00,7
2019-06-05 05:32:00,7
2019-06-05 05:39:00,7
2019-06-05 05:41:00,7
2019-06-05 05:42:00,7
2019-06-05 05:45:00,1
2019-06-05 05:46:00,9
2019-06-05 06:44:00,1
2019-06-05 07:44:00,1
2019-06-05 07:47:00,1
2019-06-05 08:44:00,1
2019-06-05 09:44:00,1
2019-06-05 10:46:00,1
2019-06-05 11:07:00,5
2019-06-05 11:08:00,2
2019-06-05 11:22:00,1
2019-06-05 11:23:00,5
2019-06-05 11:24:00,1
2019-06-05 11:45:00,1
2019-06-05 12:26:00,2
2019-06-05 12:27:00,16
2019-06-05 12:46:00,1
2019-06-05 13:20:00,9
2019-06-05 13:44:00,1
2019-06-05 14:28:00,1
2019-06-05 14:34:00,1
2019-06-05 14:44:00,1
2019-06-05 14:56:00,9
2019-06-05 15:23:00,1
2019-06-05 15:44:00,1
2019-06-05 15:45:00,1
2019-06-05 15:50:00,1
2019-06-05 16:00:00,1
2019-06-05 16:05:00,1
2019-06-05 16:08:00,9
2019-06-05 16:10:00,6
2019-06-05 16:11:00,3
2019-06-05 16:32:00,1
2019-06-05 16:42:00,1
2019-06-05 16:44:00,1
2019-06-05 16:57:00,1
2019-06-05 17:05:00,1
2019-06-05 17:16:00,1
2019-06-05 17:27:00,1
2019-06-05 17:31:00,1
2019-06-05 17:38:00,1
2019-06-05 17:44:00,2
2019-06-05 17:49:00,1
2019-06-05 17:58:00,1
2019-06-05 18:02:00,1
2019-06-05 18:05:00,4
2019-06-05 18:06:00,2
2019-06-05 18:13:00,1
2019-06-05 18:17:00,1
2019-06-05 18:18:00,1
2019-06-05 18:21:00,1
2019-06-05 18:25:00,4
2019-06-05 18:26:00,2
2019-06-05 18:45:00,1
2019-06-05 19:13:00,3
2019-06-05 19:16:00,2
2019-06-05 19:17:00,1
2019-06-05 19:44:00,1
2019-06-05 19:48:00,9
