1,"SELECT TOP # specObjID, ra, dec, z, primTarget, sourceType, class, programname FROM SpecObj WHERE (LEGACY_TARGET1 & #) > # --primTarget & (flagname & value) != # QSO_HIZ"
2019-06-05 14:01:00,1
